frequency_hz,eq_detail_db,eq_faithful_db,pipeline_version,smoothing
25.07254929404173,-0.5307416411841019,-0.3790432608080764,V16.0-faithful,none
25.114879256471504,-0.5307035474887234,-0.3790051671126978,V16.0-faithful,none
25.157280684538794,-0.5306654537933448,-0.3789670734173193,V16.0-faithful,none
25.19975369889896,-0.5306273600979664,-0.37892897972194084,V16.0-faithful,none
25.242298420411085,-0.5305876790841433,-0.3788892987081177,V16.0-faithful,none
25.284914970138285,-0.530547076781915,-0.3788486964058895,V16.0-faithful,none
25.327603469348073,-0.5305064744796867,-0.3788080941036611,V16.0-faithful,none
25.370364039512694,-0.5304658721774584,-0.3787674918014329,V16.0-faithful,none
25.413196802309475,-0.5304252698752302,-0.37872688949920463,V16.0-faithful,none
25.456101879621176,-0.5303833566635392,-0.37868497628751363,V16.0-faithful,none
25.499079393536324,-0.5303403607306931,-0.37864198035466756,V16.0-faithful,none
25.542129466349575,-0.5302973647978471,-0.3785989844218215,V16.0-faithful,none
25.585252220562047,-0.530254368865001,-0.3785559884889754,V16.0-faithful,none
25.628447778881682,-0.5302113729321549,-0.37851299255612936,V16.0-faithful,none
25.671716264223594,-0.5301673213958569,-0.3784689410198313,V16.0-faithful,none
25.7150577997104,-0.5301220434841004,-0.37842366310807485,V16.0-faithful,none
25.758472508672604,-0.5300767655723441,-0.3783783851963185,V16.0-faithful,none
25.80196051464891,-0.5300314876605877,-0.37833310728456215,V16.0-faithful,none
25.845521941386608,-0.5299862097488313,-0.3782878293728057,V16.0-faithful,none
25.889156912841898,-0.5299401113218996,-0.378241730945874,V16.0-faithful,none
25.93286555318026,-0.5298926598555105,-0.3781942794794849,V16.0-faithful,none
25.97664798677681,-0.5298452083891214,-0.37814682801309585,V16.0-faithful,none
26.020504338216632,-0.5297977569227322,-0.37809937654670667,V16.0-faithful,none
26.06443473229516,-0.5297503054563432,-0.3780519250803176,V16.0-faithful,none
26.108439294018513,-0.5297022491966938,-0.3780038688206683,V16.0-faithful,none
26.152518148603853,-0.5296527294668086,-0.37795434909078307,V16.0-faithful,none
26.19667142147976,-0.5296032097369234,-0.37790482936089786,V16.0-faithful,none
26.240899238286566,-0.5295536900070382,-0.37785530963101266,V16.0-faithful,none
26.285201724876718,-0.529504170277153,-0.37780578990112745,V16.0-faithful,none
26.329579007315147,-0.5294542429282831,-0.37775586255225757,V16.0-faithful,none
26.37403121187962,-0.5294027571844829,-0.37770437680845736,V16.0-faithful,none
26.418558465061086,-0.5293512714406828,-0.37765289106465727,V16.0-faithful,none
26.463160893564062,-0.5292997856968826,-0.37760140532085706,V16.0-faithful,none
26.507838624306977,-0.5292482999530825,-0.37754991957705697,V16.0-faithful,none
26.55259178442254,-0.5291965860041634,-0.37749820562813785,V16.0-faithful,none
26.59742050125808,-0.5291432335434177,-0.3774448531673922,V16.0-faithful,none
26.64232490237595,-0.529089881082672,-0.3773915007066464,V16.0-faithful,none
26.687305115553855,-0.5290365286219263,-0.37733814824590073,V16.0-faithful,none
26.732361268785223,-0.5289831761611806,-0.37728479578515506,V16.0-faithful,none
26.777493490279582,-0.5289297579056357,-0.3772313775296101,V16.0-faithful,none
26.822701908462907,-0.5288746351586794,-0.3771762547826538,V16.0-faithful,none
26.867986651978004,-0.5288195124117231,-0.3771211320356975,V16.0-faithful,none
26.913347849684865,-0.5287643896647668,-0.37706600928874123,V16.0-faithful,none
26.958785630661023,-0.5287092669178105,-0.37701088654178494,V16.0-faithful,none
27.004300124201954,-0.5286541441708542,-0.37695576379482865,V16.0-faithful,none
27.049891459821403,-0.5285974251256521,-0.37689904474962654,V16.0-faithful,none
27.09555976725179,-0.5285406257408901,-0.37684224536486455,V16.0-faithful,none
27.141305176444547,-0.5284838263561282,-0.37678544598010266,V16.0-faithful,none
27.187127817570513,-0.5284270269713663,-0.3767286465953408,V16.0-faithful,none
27.233027821020293,-0.5283702275866045,-0.3766718472105789,V16.0-faithful,none
27.27900531740463,-0.5283120534089039,-0.3766136730328783,V16.0-faithful,none
27.325060437554768,-0.5282536683338934,-0.37655528795786786,V16.0-faithful,none
27.37119331252285,-0.528195283258883,-0.3764969028828574,V16.0-faithful,none
27.417404073582258,-0.5281368981838725,-0.376438517807847,V16.0-faithful,none
27.463692852228018,-0.5280785131088621,-0.37638013273283655,V16.0-faithful,none
27.510059780177144,-0.5280189572200324,-0.3763205768440069,V16.0-faithful,none
27.556504989369035,-0.5279590747806194,-0.37626069440459387,V16.0-faithful,none
27.603028611965847,-0.5278991923412063,-0.37620081196518074,V16.0-faithful,none
27.649630780352858,-0.5278393099017932,-0.3761409295257676,V16.0-faithful,none
27.696311627138854,-0.5277794274623802,-0.3760810470863546,V16.0-faithful,none
27.74307128515651,-0.5277185613848328,-0.3760201810088072,V16.0-faithful,none
27.789909887462752,-0.5276572673620165,-0.3759588869859909,V16.0-faithful,none
27.836827567339153,-0.5275959733392002,-0.3758975929631746,V16.0-faithful,none
27.883824458292306,-0.527534679316384,-0.3758362989403584,V16.0-faithful,none
27.930900694054202,-0.5274733852935677,-0.3757750049175421,V16.0-faithful,none
27.978056408582603,-0.5274112787001078,-0.3757128983240823,V16.0-faithful,none
28.025291736061448,-0.5273486564046944,-0.37565027602866885,V16.0-faithful,none
28.0726068109012,-0.5272860341092809,-0.3755876537332553,V16.0-faithful,none
28.120001767739264,-0.5272234118138674,-0.3755250314378419,V16.0-faithful,none
28.167476741440343,-0.5271607895184539,-0.37546240914242834,V16.0-faithful,none
28.215031867096837,-0.5220631911600565,-0.37036481078403094,V16.0-faithful,none
28.26266728002922,-0.5124404875197661,-0.36074210714374055,V16.0-faithful,none
28.310383115786422,-0.5028177838794731,-0.3511194035034475,V16.0-faithful,none
28.358179510146233,-0.49319508023918013,-0.34149669986315456,V16.0-faithful,none
28.40605659911567,-0.48357237659888963,-0.33187399622286406,V16.0-faithful,none
28.454014518931363,-0.47817020352094713,-0.3264718231449216,V16.0-faithful,none
28.502053406059957,-0.4781052200662676,-0.3264068396902421,V16.0-faithful,none
28.550173397198503,-0.478040236611588,-0.32634185623556244,V16.0-faithful,none
28.598374629274822,-0.4779752531569084,-0.3262768727808829,V16.0-faithful,none
28.646657239447915,-0.47791026970222883,-0.32621188932620326,V16.0-faithful,none
28.69502136510835,-0.4778443642623449,-0.3261459838863193,V16.0-faithful,none
28.743467143878654,-0.47777679459494005,-0.3260784142189145,V16.0-faithful,none
28.791994713613697,-0.4777092249275352,-0.32601084455150964,V16.0-faithful,none
28.84060421240109,-0.4776416552601304,-0.3259432748841049,V16.0-faithful,none
28.889295778561582,-0.4775740855927256,-0.32587570521670006,V16.0-faithful,none
28.938069550649455,-0.47750585459848494,-0.32580747422245937,V16.0-faithful,none
28.986925667452876,-0.47743584835889097,-0.3257374679828654,V16.0-faithful,none
29.03586426799437,-0.477365842119297,-0.32566746174327144,V16.0-faithful,none
29.084885491531157,-0.477295835879703,-0.32559745550367747,V16.0-faithful,none
29.133989477555563,-0.477225829640109,-0.3255274492640835,V16.0-faithful,none
29.183176365795422,-0.477155396474317,-0.3254570160982915,V16.0-faithful,none
29.232446296214473,-0.47708309904231105,-0.3253847186662855,V16.0-faithful,none
29.281799409012752,-0.4770108016103051,-0.3253124212342796,V16.0-faithful,none
29.331235844626992,-0.4769385041782992,-0.32524012380227363,V16.0-faithful,none
29.38075574373103,-0.47686620674629326,-0.32516782637026775,V16.0-faithful,none
29.4303592472362,-0.4767936916312451,-0.3250953112552195,V16.0-faithful,none
29.48004649629174,-0.4767192442511899,-0.3250208638751644,V16.0-faithful,none
29.529817632285187,-0.4766447968711347,-0.32494641649510914,V16.0-faithful,none
29.57967279684278,-0.4765703494910795,-0.324871969115054,V16.0-faithful,none
