frequency_hz,eq_copy_db,source_variant,smoothing,pipeline_version
29.183176365795422,-1.0781204500495194,v15_faithful,none,V16.0-operative
29.232446296214473,-1.0770497661797471,v15_faithful,none,V16.0-operative
29.281799409012752,-1.0759790823099753,v15_faithful,none,V16.0-operative
29.331235844626992,-1.0749083984402032,v15_faithful,none,V16.0-operative
29.38075574373103,-1.073837714570431,v15_faithful,none,V16.0-operative
29.4303592472362,-1.0727677492765706,v15_faithful,none,V16.0-operative
29.48004649629174,-1.0717041624266812,v15_faithful,none,V16.0-operative
29.529817632285187,-1.0706405755767918,v15_faithful,none,V16.0-operative
29.57967279684278,-1.0695769887269029,v15_faithful,none,V16.0-operative
29.629612131829866,-1.0685134018770133,v15_faithful,none,V16.0-operative
29.67963577935131,-1.0674499277486402,v15_faithful,none,V16.0-operative
29.72974388175189,-1.0663933131695498,v15_faithful,none,V16.0-operative
29.7799365816167,-1.065336698590459,v15_faithful,none,V16.0-operative
29.830214021771557,-1.0642800840113686,v15_faithful,none,V16.0-operative
29.880576345283426,-1.0632234694322784,v15_faithful,none,V16.0-operative
29.931023695460798,-1.062166854853188,v15_faithful,none,V16.0-operative
29.981556215854113,-1.061116616609768,v15_faithful,none,V16.0-operative
30.032174050256177,-1.0600668503243078,v15_faithful,none,V16.0-operative
30.08287734270255,-1.059017084038847,v15_faithful,none,V16.0-operative
30.133666237471967,-1.0579673177533868,v15_faithful,none,V16.0-operative
30.18454087908676,-1.0569175514679268,v15_faithful,none,V16.0-operative
30.23550141231325,-1.0439516225611678,v15_faithful,none,V16.0-operative
30.286547982162165,-1.0288165677262464,v15_faithful,none,V16.0-operative
30.33768073388906,-1.0136815128913292,v15_faithful,none,V16.0-operative
30.38889981299472,-0.9985464580564078,v15_faithful,none,V16.0-operative
30.44020536522558,-0.9834114032214868,v15_faithful,none,V16.0-operative
30.491597536574144,-0.9768253738018756,v15_faithful,none,V16.0-operative
30.54307647327939,-0.9729254753753064,v15_faithful,none,V16.0-operative
30.594642321827184,-0.969025576948737,v15_faithful,none,V16.0-operative
30.646295228950716,-0.9651256785221694,v15_faithful,none,V16.0-operative
30.698035341630906,-0.961225780095599,v15_faithful,none,V16.0-operative
30.749862807096815,-0.9578671162201188,v15_faithful,none,V16.0-operative
30.801777772826068,-0.9547680571682156,v15_faithful,none,V16.0-operative
30.853780386545285,-0.9516689981163108,v15_faithful,none,V16.0-operative
30.905870796230484,-0.9485699390644058,v15_faithful,none,V16.0-operative
30.958049150107524,-0.9454708800125018,v15_faithful,none,V16.0-operative
31.010315596652493,-0.944056932244238,v15_faithful,none,V16.0-operative
31.062670284592176,-0.9438103639275937,v15_faithful,none,V16.0-operative
31.11511336290443,-0.9435637956109496,v15_faithful,none,V16.0-operative
31.167644980818647,-0.9433172272943052,v15_faithful,none,V16.0-operative
31.220265287816158,-0.943070658977661,v15_faithful,none,V16.0-operative
31.272974433630658,-0.942944300255748,v15_faithful,none,V16.0-operative
31.32577256824865,-0.9429354564834748,v15_faithful,none,V16.0-operative
31.37865984190984,-0.9429266127112016,v15_faithful,none,V16.0-operative
31.4316364051076,-0.942917768938928,v15_faithful,none,V16.0-operative
31.484702408589374,-0.9429089251666548,v15_faithful,none,V16.0-operative
31.537858003357115,-0.942900085235997,v15_faithful,none,V16.0-operative
31.591103340667708,-0.9428912505977194,v15_faithful,none,V16.0-operative
31.64443857203341,-0.942882415959442,v15_faithful,none,V16.0-operative
31.69786384922227,-0.9428735813211644,v15_faithful,none,V16.0-operative
31.751379324258572,-0.942864746682887,v15_faithful,none,V16.0-operative
31.804985149423263,-0.9428559151063658,v15_faithful,none,V16.0-operative
31.85868147725438,-0.9428470895940102,v15_faithful,none,V16.0-operative
31.912468460547494,-0.9428382640816544,v15_faithful,none,V16.0-operative
31.96634625235614,-0.9428294385692986,v15_faithful,none,V16.0-operative
32.02031500599225,-0.942820613056943,v15_faithful,none,V16.0-operative
32.074374875026606,-0.9428117898278604,v15_faithful,none,V16.0-operative
32.128526013289246,-0.9428029734333604,v15_faithful,none,V16.0-operative
32.18276857486992,-0.9427941570388604,v15_faithful,none,V16.0-operative
32.23710271411854,-0.9427853406443604,v15_faithful,none,V16.0-operative
32.29152858564561,-0.9427765242498604,v15_faithful,none,V16.0-operative
32.34604634432264,-0.942767709361524,v15_faithful,none,V16.0-operative
32.40065614528262,-0.9427589020768188,v15_faithful,none,V16.0-operative
32.45535814392046,-0.9427500947921136,v15_faithful,none,V16.0-operative
32.51015249589342,-0.9427412875074082,v15_faithful,none,V16.0-operative
32.56503935712155,-0.9427324802227028,v15_faithful,none,V16.0-operative
32.62001888378814,-0.942723673668424,v15_faithful,none,V16.0-operative
32.675091232340165,-0.9427148754854612,v15_faithful,none,V16.0-operative
32.73025655948874,-0.9427060773024984,v15_faithful,none,V16.0-operative
32.78551502220953,-0.9426972791195356,v15_faithful,none,V16.0-operative
32.84086677774327,-0.9426884809365728,v15_faithful,none,V16.0-operative
32.89631198359609,-0.94267968275361,v15_faithful,none,V16.0-operative
32.951850797540104,-0.9426708936204014,v15_faithful,none,V16.0-operative
33.00748337761376,-0.942662104531133,v15_faithful,none,V16.0-operative
33.06320988212234,-0.9426533154418648,v15_faithful,none,V16.0-operative
33.11903046963837,-0.9426445263525968,v15_faithful,none,V16.0-operative
33.17494529900211,-0.9426357372633284,v15_faithful,none,V16.0-operative
33.230954529322,-0.9426269564427748,v15_faithful,none,V16.0-operative
33.287058319975074,-0.9426181764391596,v15_faithful,none,V16.0-operative
33.34325683060746,-0.9426093964355442,v15_faithful,none,V16.0-operative
33.399550221134824,-0.9426006164319288,v15_faithful,none,V16.0-operative
33.4559386517428,-0.9425918364283136,v15_faithful,none,V16.0-operative
33.512422282887464,-0.9425830639137502,v15_faithful,none,V16.0-operative
33.56900127529581,-0.942574292987757,v15_faithful,none,V16.0-operative
33.62567578996617,-0.9425655220617636,v15_faithful,none,V16.0-operative
33.68244598816868,-0.9425567511357704,v15_faithful,none,V16.0-operative
33.73931203144578,-0.9425479802097771,v15_faithful,none,V16.0-operative
33.796274081612616,-0.9425392159945404,v15_faithful,none,V16.0-operative
33.85333230075753,-0.9425304541381392,v15_faithful,none,V16.0-operative
33.910486851242524,-0.9425216922817377,v15_faithful,none,V16.0-operative
33.96773789570371,-0.942512930425336,v15_faithful,none,V16.0-operative
34.025085597051785,-0.9425041685689346,v15_faithful,none,V16.0-operative
34.08253011847249,-0.942495412646368,v15_faithful,none,V16.0-operative
34.140071623427055,-0.9424866598515388,v15_faithful,none,V16.0-operative
34.197710275652696,-0.9424779070567096,v15_faithful,none,V16.0-operative
34.255446239163064,-0.9424691542618804,v15_faithful,none,V16.0-operative
34.31327967824872,-0.9424604014670512,v15_faithful,none,V16.0-operative
34.371210757477584,-0.9424516538305016,v15_faithful,none,V16.0-operative
34.42923964169542,-0.9424429100892288,v15_faithful,none,V16.0-operative
34.487366496026304,-0.9424341663479564,v15_faithful,none,V16.0-operative
34.545591485873096,-0.9424254226066836,v15_faithful,none,V16.0-operative
34.60391477691789,-0.9424166788654108,v15_faithful,none,V16.0-operative
34.66233653512252,-0.942407939508231,v15_faithful,none,V16.0-operative
34.720856926729,-0.9423992048125076,v15_faithful,none,V16.0-operative
34.77947611826001,-0.9423904701167845,v15_faithful,none,V16.0-operative
34.83819427651937,-0.9423817354210612,v15_faithful,none,V16.0-operative
34.89701156859253,-0.942373000725338,v15_faithful,none,V16.0-operative
34.95592816184701,-0.9423642696408854,v15_faithful,none,V16.0-operative
35.01494422393291,-0.9423555439827098,v15_faithful,none,V16.0-operative
35.07405992278337,-0.9423468183245344,v15_faithful,none,V16.0-operative
35.13327542661504,-0.9423380926663588,v15_faithful,none,V16.0-operative
35.19259090392859,-0.9423293670081828,v15_faithful,none,V16.0-operative
35.25200652350916,-0.9423206441898198,v15_faithful,none,V16.0-operative
35.31152245442684,-0.9423119275611964,v15_faithful,none,V16.0-operative
35.37113886603718,-0.9423032109325732,v15_faithful,none,V16.0-operative
35.43085592798164,-0.9422944943039502,v15_faithful,none,V16.0-operative
35.490673810188085,-0.9422857776753272,v15_faithful,none,V16.0-operative
35.550592682871276,-0.9401338301154244,v15_faithful,none,V16.0-operative
35.61061271653334,-0.9307831085804644,v15_faithful,none,V16.0-operative
35.67073408196428,-0.921432387045507,v15_faithful,none,V16.0-operative
35.73095695024241,-0.9120816655105476,v15_faithful,none,V16.0-operative
35.79128149273491,-0.9027309439755876,v15_faithful,none,V16.0-operative
35.851707881098264,-0.8947483307003372,v15_faithful,none,V16.0-operative
35.91223628727875,-0.8948762785094879,v15_faithful,none,V16.0-operative
35.97286688351298,-0.8950042263186389,v15_faithful,none,V16.0-operative
36.033599842328314,-0.8951321741277896,v15_faithful,none,V16.0-operative
36.094435336543405,-0.8952601219369403,v15_faithful,none,V16.0-operative
36.15537353926869,-0.8953800546648192,v15_faithful,none,V16.0-operative
36.216414623906836,-0.8953727319101772,v15_faithful,none,V16.0-operative
36.2775587641533,-0.8953654091555352,v15_faithful,none,V16.0-operative
36.33880613399676,-0.8953580864008934,v15_faithful,none,V16.0-operative
36.40015690771966,-0.8953507636462514,v15_faithful,none,V16.0-operative
36.461611259898675,-0.8953434408916094,v15_faithful,none,V16.0-operative
36.52316936540522,-0.8953386950706219,v15_faithful,none,V16.0-operative
36.58483139940594,-0.8953340175795321,v15_faithful,none,V16.0-operative
36.64659753736323,-0.8953293400884423,v15_faithful,none,V16.0-operative
36.70846795503569,-0.8953246625973525,v15_faithful,none,V16.0-operative
36.77044282847867,-0.8953199851062625,v15_faithful,none,V16.0-operative
36.832522334044775,-0.8953153074251332,v15_faithful,none,V16.0-operative
36.8947066483843,-0.895310629720296,v15_faithful,none,V16.0-operative
36.956995948445815,-0.8953059520154589,v15_faithful,none,V16.0-operative
37.01939041147662,-0.8953012743106219,v15_faithful,none,V16.0-operative
37.081890215023265,-0.8952965966057849,v15_faithful,none,V16.0-operative
37.144495536932034,-0.8952919116097489,v15_faithful,none,V16.0-operative
37.207206555349494,-0.895287224836284,v15_faithful,none,V16.0-operative
37.27002344872297,-0.8952825380628193,v15_faithful,none,V16.0-operative
37.33294639580104,-0.8952778512893544,v15_faithful,none,V16.0-operative
37.39597557563408,-0.8952731645158898,v15_faithful,none,V16.0-operative
37.459111167574775,-0.8952684708990508,v15_faithful,none,V16.0-operative
37.52235335127857,-0.8952637746066106,v15_faithful,none,V16.0-operative
37.58570230670425,-0.8952590783141703,v15_faithful,none,V16.0-operative
37.649158214114415,-0.89525438202173,v15_faithful,none,V16.0-operative
37.71272125407601,-0.89524968572929,v15_faithful,none,V16.0-operative
37.776391607460816,-0.8952449830494724,v15_faithful,none,V16.0-operative
37.840169455446,-0.895240276679697,v15_faithful,none,V16.0-operative
37.90405497951459,-0.8952355703099217,v15_faithful,none,V16.0-operative
37.96804836145602,-0.8952308639401463,v15_faithful,none,V16.0-operative
38.03214978336665,-0.8952261575703708,v15_faithful,none,V16.0-operative
38.096359427650256,-0.895221445351088,v15_faithful,none,V16.0-operative
38.16067747701857,-0.8952167283216701,v15_faithful,none,V16.0-operative
38.225104114491806,-0.8952120112922524,v15_faithful,none,V16.0-operative
38.28963952339916,-0.8952072942628346,v15_faithful,none,V16.0-operative
38.35428388737934,-0.8952025772334167,v15_faithful,none,V16.0-operative
38.41903739038111,-0.8951978549807029,v15_faithful,none,V16.0-operative
38.48390021666378,-0.8951931266861559,v15_faithful,none,V16.0-operative
38.54887255079774,-0.8951883983916089,v15_faithful,none,V16.0-operative
38.613954577665,-0.8951836700970617,v15_faithful,none,V16.0-operative
38.6791464824597,-0.8951789418025147,v15_faithful,none,V16.0-operative
38.74444845068865,-0.8951742090047952,v15_faithful,none,V16.0-operative
38.80986066817185,-0.8951694688155389,v15_faithful,none,V16.0-operative
38.87538332104301,-0.8951647286262827,v15_faithful,none,V16.0-operative
38.94101659575012,-0.8951599884370263,v15_faithful,none,V16.0-operative
39.00676067905589,-0.89515524824777,v15_faithful,none,V16.0-operative
