frequency_hz,eq_faithful_db,eq_faithful_raw_db,eq_smooth_diagnostic_db,pair_mad_db,n_pairs,attack_sustain_disagreement_db,pipeline_version,eq_observed_detail_db,presence_scale
54.102859983995955,-0.6570799666911631,-0.40628476433297384,-0.7561746419571432,2.1469506411264647,14,0.36271400126987674,V15.0-faithful,-0.7945020350335614,0.42
54.56894520040078,-0.6343440461094273,-0.3833456391657614,-0.7503473011755943,2.112659910179431,14,0.3684621126242018,V15.0-faithful,-0.771562909866349,0.42
55.039045646851,-0.6012701386936151,-0.35022385064407136,-0.7446653879539133,2.063274921147386,14,0.3741557322619479,V15.0-faithful,-0.7384411213446589,0.42
55.51319591374289,-0.5668804645891722,-0.3170790811722585,-0.7391384364796829,2.013858394399161,14,0.3794495591859349,V15.0-faithful,-0.7052963518728461,0.42
55.991430889461995,-0.4975029397382626,-0.24357825753512208,-0.7337762870590607,1.9046124910492086,14,0.38316087075832883,V15.0-faithful,-0.6317955282357096,0.42
56.47378576295017,-0.49371775955795283,-0.24267080439349975,-0.7285889491808247,1.9029960037879778,14,0.381253352667848,V15.0-faithful,-0.6308880750940873,0.42
56.96029602629501,-0.4928152572944814,-0.24176829351307907,-0.7235867836977974,1.9013893048263606,14,0.35996701930025987,V15.0-faithful,-0.6299855642136666,0.42
57.45099747734126,-0.49191754627978346,-0.24087058803234646,-0.7187804773164725,1.934327832295577,14,0.2831116988950117,V15.0-faithful,-0.629087858732934,0.42
57.94592622232478,-0.49102449056749603,-0.2399775508365102,-0.7141809273942458,2.0035198765918043,14,0.06605430165951132,V15.0-faithful,-0.6281948215370977,0.42
58.445118678529454,-0.49013595390794634,-0.23908904450199106,-0.7097992997719274,2.1581479409272517,14,0.07163300314406218,V15.0-faithful,-0.6273063152025786,0.42
58.94861157696673,-0.489251799692821,-0.23820493123945183,-0.7056470234820237,2.712133533134469,14,0.07169693668163823,V15.0-faithful,-0.6264222019400394,0.42
59.45644196507819,-0.48837189089841354,-0.23732507283534204,-0.7017357814116163,2.768810108676651,14,0.0717661836478396,V15.0-faithful,-0.6255423435359295,0.42
59.968647209461764,-0.48749609002736616,-0.23644933059186463,-0.6980774964675962,2.783739486517229,14,0.07184095842990179,V15.0-faithful,-0.6246666012924522,0.42
60.485264998621055,-0.4866243280819182,-0.23557756526531617,-0.6946843127802249,2.7877108303134275,14,0.07192148415241961,V15.0-faithful,-0.6237948359659037,0.42
61.00633334573843,-0.4857564495423487,-0.23470963700271597,-0.6915690283290963,2.789412171524684,14,0.07200799303645256,V15.0-faithful,-0.6229269077033035,0.42
61.53189059147226,-0.48489225351766485,-0.23384540527665942,-0.6887437043630997,2.790432425095063,14,0.07210072677354973,V15.0-faithful,-0.622062675977247,0.42
62.06197540677792,-0.4840315999185451,-0.2329847288183215,-0.6862209508584884,2.7912451565262546,14,0.07219993691525817,V15.0-faithful,-0.6212019995189091,0.42
62.596626795753174,-0.48317434785644203,-0.23212746554852262,-0.6840134035111634,2.7919915172907173,14,0.07230588527878923,V15.0-faithful,-0.6203447362491101,0.42
63.135884098508356,-0.48232035557457104,-0.23127347250678346,-0.6821338355235771,2.792713723135633,14,0.07241884436952928,V15.0-faithful,-0.619490743207371,0.42
63.679786994060755,-0.48146948037688375,-0.2304226057782775,-0.6805950040955987,2.820631416699526,14,0.0725390978210706,V15.0-faithful,-0.618639876478865,0.42
64.22837550325453,-0.4787781421902768,-0.22957472041860066,-0.6794095753518203,2.8205100359425597,14,0.07266694085352399,V15.0-faithful,-0.6177919911191883,0.42
64.7816899917052,-0.4406327930543758,-0.18797780889279003,-0.678590050353761,2.8807929754727777,14,0.0728026807508555,V15.0-faithful,-0.5761950795933776,0.42
65.33977117277001,-0.43857821549357345,-0.18753090983228884,-0.6781486826641155,2.8800588683631436,14,0.0729466373580604,V15.0-faithful,-0.5757481805328764,0.42
65.90266011054355,-0.4381516538875374,-0.18710315082725004,-0.6780973874314099,2.8792885349940804,14,0.07309914359899539,V15.0-faithful,-0.5753204215278376,0.42
66.47039822287923,-0.43781946904294106,-0.18677263110646466,-0.6784476420973973,2.8783661226265176,14,0.07326054601574628,V15.0-faithful,-0.5749899018070522,0.42
67.04302728443693,-0.43751938440648164,-0.18647263028892308,-0.6792103740411886,2.8773904876324954,14,0.07343120533040715,V15.0-faithful,-0.5746899009895106,0.42
67.62058942975688,-0.4372213859561027,-0.18617460827679705,-0.6803958523668274,2.876403879850506,14,0.07361149703025349,V15.0-faithful,-0.5743918789773845,0.42
68.2031271563597,-0.4369252675188233,-0.18587847381757133,-0.6820135647713639,2.8754063704118487,14,0.07380181197724267,V15.0-faithful,-0.5740957445181589,0.42
68.79068332787372,-0.43663093749333537,-0.18558413455837436,-0.6840705463759629,2.874398031626704,14,0.07400255704290148,V15.0-faithful,-0.573801405258962,0.42
69.38330117718876,-0.4363383031131759,-0.1852914969640034,-0.6865747202848498,2.8733789371022183,14,0.0742141557696443,V15.0-faithful,-0.5735087676645909,0.42
69.98102430963712,-0.4360472703642076,-0.18500046623210192,-0.6895330124253294,2.8723491618648342,14,0.07443704905964466,V15.0-faithful,-0.5732177369326894,0.42
70.58389670620238,-0.4357577438992367,-0.18471094620535133,-0.6929503356643796,2.8713087824869827,14,0.07467169589238598,V15.0-faithful,-0.5729282169059389,0.42
71.19196272675542,-0.43546962694965363,-0.1844228392805553,-0.6968301184493728,2.870257877218366,14,0.07491857407215552,V15.0-faithful,-0.5726401099811429,0.42
71.8052671133183,-0.43518282123395885,-0.18413604631447072,-0.7011744642169073,2.8691965261220673,14,0.07517818100669293,V15.0-faithful,-0.5723533170150583,0.42
72.42385499335671,-0.4348972268630433,-0.1838504665262468,-0.7059830426594216,2.8682047070142502,14,0.07545103451827606,V15.0-faithful,-0.5720677372268343,0.42
73.04777188310035,-0.4346127422420826,-0.18356599739632085,-0.711253995278831,2.867234718697598,14,0.07573767368871409,V15.0-faithful,-0.5717832680969084,0.42
73.67706369089193,-0.434329264913773,-0.18328253456161997,-0.7169833917258547,2.8662544098118916,14,0.07603865973955082,V15.0-faithful,-0.5714998052622076,0.42
74.31177672056539,-0.43815293930231813,-0.1829999793848551,-0.7231652076065198,2.865263857810244,14,0.07635457694904468,V15.0-faithful,-0.5712172500854427,0.42
74.95195767485275,-0.6928661017282037,-0.44358445990309586,-0.7297911374763677,2.432557043977158,14,0.07668603360743087,V15.0-faithful,-0.8318017306036833,0.42
75.5976536588207,-0.8733379577645074,-0.6413831548763783,-0.736850510363166,2.172958101159391,14,0.34638003137997475,V15.0-faithful,-1.029600425576966,0.42
76.24891218333663,-0.5884077605568736,-0.33192787371245114,-0.7443302221836563,2.1716347663112425,14,0.07739812450428785,V15.0-faithful,-0.7201451444130387,0.42
76.90578116856427,-0.4051161460387437,-0.14507421759155084,-0.7522146775690236,2.2666726623545896,14,0.07778010454934148,V15.0-faithful,-0.5332914882921383,0.42
77.56830894749011,-0.396098299397988,-0.14505203758347268,-0.7604857526678603,2.3449165363630264,14,0.07818031786180324,V15.0-faithful,-0.5332693082840603,0.42
