frequency_hz,eq_faithful_fit_db,eq_faithful_fit_raw_db,pipeline_version
20.0,1.4800750225879973,0.0008128528845895702,V15.0-faithful-fit
20.033765982017503,1.4801716833633827,0.0009095136599750878,V15.0-faithful-fit
20.067588971112087,1.4802683441387683,0.0010061744353606055,V15.0-faithful-fit
20.101469063528747,1.4803650049141537,0.0011028352107461234,V15.0-faithful-fit
20.13540635567497,1.4804616656895393,0.0011994959861316155,V15.0-faithful-fit
20.16940094412101,1.4805583264649247,0.0012961567615171333,V15.0-faithful-fit
20.203452925600157,1.4806549872403103,0.001392817536902651,V15.0-faithful-fit
20.237562397009018,1.4807516480156957,0.001489478312288143,V15.0-faithful-fit
20.271729455407794,1.4808483087910813,0.0015861390876736607,V15.0-faithful-fit
20.30595419802054,1.4809449695664667,0.0016827998630591786,V15.0-faithful-fit
20.34023672223547,1.4810416303418523,0.001779460638444671,V15.0-faithful-fit
20.374577125605207,1.4811382911172377,0.0018761214138301886,V15.0-faithful-fit
20.408975505847074,1.4812349518926233,0.0019727821892157062,V15.0-faithful-fit
20.443431960843377,1.4813316126680087,0.0020694429646011987,V15.0-faithful-fit
20.47794658864167,1.4814282734433943,0.0021661037399867164,V15.0-faithful-fit
20.51251948745504,1.4815249342187797,0.0022627645153722085,V15.0-faithful-fit
20.547150755662393,1.4816215949941653,0.002359425290757726,V15.0-faithful-fit
20.581840491808723,1.481718255769551,0.0024560860661432438,V15.0-faithful-fit
20.6165887946054,1.4818149165449364,0.0025527468415287614,V15.0-faithful-fit
20.65139576293044,1.481911577320322,0.0026494076169142535,V15.0-faithful-fit
20.686261495828813,1.4820082380957074,0.002746068392299771,V15.0-faithful-fit
20.72118609251269,1.482104898871093,0.0028427291676852893,V15.0-faithful-fit
20.75616965236174,1.4822015596464784,0.0029393899430707813,V15.0-faithful-fit
20.791212274923435,1.482298220421864,0.0030360507184562994,V15.0-faithful-fit
20.82631405991329,1.4823948811972494,0.003132711493841817,V15.0-faithful-fit
20.861475107215185,1.482491541972635,0.003229372269227309,V15.0-faithful-fit
20.896695516881625,1.4825882027480204,0.003326033044612827,V15.0-faithful-fit
20.931975389134035,1.482684863523406,0.003422693819998344,V15.0-faithful-fit
20.967314824363047,1.4827815242987914,0.0035193545953838366,V15.0-faithful-fit
21.002713923128784,1.482878185074177,0.0036160153707693542,V15.0-faithful-fit
21.03817278616114,1.4829748458495624,0.0037126761461548723,V15.0-faithful-fit
21.07369151436007,1.483071506624948,0.003809336921540364,V15.0-faithful-fit
21.109270208795884,1.4831681674003334,0.003905997696925882,V15.0-faithful-fit
21.144908970709523,1.483264828175719,0.0040026584723114,V15.0-faithful-fit
21.180607901512857,1.4833614889511044,0.004099319247696892,V15.0-faithful-fit
21.21636710278897,1.48345814972649,0.0041959800230824094,V15.0-faithful-fit
21.252186676292443,1.4835548105018757,0.0042926407984679275,V15.0-faithful-fit
21.288066723949655,1.483651471277261,0.00438930157385342,V15.0-faithful-fit
21.32400734785907,1.4837481320526467,0.004485962349238937,V15.0-faithful-fit
21.360008650291512,1.483844792828032,0.004582623124624455,V15.0-faithful-fit
21.396070733690483,1.4839414536034177,0.004679283900009948,V15.0-faithful-fit
21.432193700672432,1.484038114378803,0.004775944675395466,V15.0-faithful-fit
21.46837765402706,1.4841347751541887,0.004872605450780983,V15.0-faithful-fit
21.504622696717597,1.484231435929574,0.004969266226166475,V15.0-faithful-fit
21.540928931881123,1.4843280967049597,0.0050659270015519925,V15.0-faithful-fit
21.577296462828844,1.484424757480345,0.005162587776937535,V15.0-faithful-fit
21.61372539304635,1.4845214182557307,0.005259248552323029,V15.0-faithful-fit
21.650215826193993,1.484618079031116,0.005355909327708546,V15.0-faithful-fit
21.686767866107107,1.4847147398065017,0.005452570103094064,V15.0-faithful-fit
21.723381616796342,1.484811400581887,0.005549230878479555,V15.0-faithful-fit
21.760057182447948,1.4849080613572727,0.005645891653865073,V15.0-faithful-fit
21.796794667424063,1.485004722132658,0.005742552429250591,V15.0-faithful-fit
21.833594176263034,1.4851013829080437,0.0058392132046360835,V15.0-faithful-fit
21.87045581367969,1.4851980436834293,0.005935873980021601,V15.0-faithful-fit
21.907379684565655,1.4852947044588147,0.006032534755407118,V15.0-faithful-fit
21.944365893989634,1.4853913652342003,0.006129195530792612,V15.0-faithful-fit
21.98141454719773,1.4854880260095857,0.006225856306178129,V15.0-faithful-fit
22.018525749613726,1.4855686690117778,0.006306499308370024,V15.0-faithful-fit
22.055699606839394,1.4856332290608303,0.006371059357422745,V15.0-faithful-fit
22.092936224654792,1.485697789109883,0.006435619406475482,V15.0-faithful-fit
22.130235709018567,1.4857623491589358,0.00650017945552822,V15.0-faithful-fit
22.167598166068256,1.4858269092079885,0.006564739504580941,V15.0-faithful-fit
22.20502370212059,1.4858914692570413,0.006629299553633678,V15.0-faithful-fit
22.24251242367179,1.485956029306094,0.006693859602686415,V15.0-faithful-fit
22.28006443739788,1.4860205893551468,0.0067584196517391365,V15.0-faithful-fit
22.317679850154974,1.4860851494041996,0.006822979700791874,V15.0-faithful-fit
22.35535876897961,1.4861497094532523,0.006887539749844611,V15.0-faithful-fit
22.39310130108902,1.486214269502305,0.006952099798897332,V15.0-faithful-fit
22.43090755388145,1.4862788295513576,0.00701665984795007,V15.0-faithful-fit
22.46877763493648,1.4863433896004103,0.007081219897002807,V15.0-faithful-fit
22.506711652015305,1.486407949649463,0.007145779946055528,V15.0-faithful-fit
22.544709713061057,1.4864725096985159,0.007210339995108266,V15.0-faithful-fit
22.582771926199108,1.4865370697475686,0.007274900044161003,V15.0-faithful-fit
22.620898399737378,1.4866016297966214,0.007339460093213724,V15.0-faithful-fit
22.65908924216664,1.4866661898456741,0.0074040201422664615,V15.0-faithful-fit
22.697344562160836,1.4867307498947269,0.007468580191319199,V15.0-faithful-fit
22.735664468577387,1.4867953099437796,0.00753314024037192,V15.0-faithful-fit
22.774049070457483,1.4868598699928324,0.007597700289424657,V15.0-faithful-fit
22.81249847702642,1.4869244300418851,0.007662260338477395,V15.0-faithful-fit
22.851012797693897,1.4869889900909377,0.007726820387530115,V15.0-faithful-fit
22.88959214205433,1.4870535501399904,0.007791380436582853,V15.0-faithful-fit
22.928236619887155,1.4871181101890432,0.007855940485635574,V15.0-faithful-fit
22.96694634115716,1.487182670238096,0.007920500534688311,V15.0-faithful-fit
23.005721416014783,1.4872472302871487,0.007985060583741049,V15.0-faithful-fit
23.044561954796425,1.4873117903362014,0.008049620632793787,V15.0-faithful-fit
23.083468068024768,1.4873763503852542,0.008114180681846508,V15.0-faithful-fit
23.122439866409092,1.487440910434307,0.008178740730899244,V15.0-faithful-fit
23.16147746084559,1.4875054704833597,0.008243300779951983,V15.0-faithful-fit
23.20058096241767,1.4875700305324124,0.008307860829004704,V15.0-faithful-fit
23.239750482396303,1.487634590581465,0.008372420878057441,V15.0-faithful-fit
23.27898613224029,1.4876991506305177,0.008436980927110179,V15.0-faithful-fit
23.318288023596637,1.4877637106795705,0.008501540976162899,V15.0-faithful-fit
23.357656268300822,1.4878282707286232,0.008566101025215636,V15.0-faithful-fit
23.397090978377143,1.487892830777676,0.008630661074268374,V15.0-faithful-fit
23.43659226603903,1.4879573908267287,0.008695221123321096,V15.0-faithful-fit
23.476160243689357,1.4880219508757815,0.008759781172373832,V15.0-faithful-fit
23.515795023920777,1.4880865109248342,0.008824341221426571,V15.0-faithful-fit
23.555496719516025,1.488151070973887,0.008888901270479291,V15.0-faithful-fit
23.595265443448252,1.4882156310229397,0.008953461319532029,V15.0-faithful-fit
23.63510130888133,1.4882801910719925,0.009018021368584766,V15.0-faithful-fit
23.675004429170208,1.488344751121045,0.009082581417637488,V15.0-faithful-fit
23.71497491786119,1.4884093111700978,0.009147141466690224,V15.0-faithful-fit
23.75501288869229,1.4884738712191505,0.009211701515742946,V15.0-faithful-fit
23.795118455593546,1.4885384312682033,0.009276261564795683,V15.0-faithful-fit
23.835291732687338,1.488602991317256,0.009340821613848421,V15.0-faithful-fit
23.87553283428873,1.4886675513663088,0.009405381662901158,V15.0-faithful-fit
23.915841874905773,1.4887321114153615,0.009469941711953879,V15.0-faithful-fit
23.956218969239846,1.4887966714644143,0.009534501761006616,V15.0-faithful-fit
23.99666423218598,1.488861231513467,0.009599061810059355,V15.0-faithful-fit
24.037177778833183,1.4889257915625198,0.009663621859112076,V15.0-faithful-fit
24.07775972446476,1.4889903516115723,0.009728181908164813,V15.0-faithful-fit
24.11841018455866,1.489054911660625,0.00979274195721755,V15.0-faithful-fit
24.159129274787787,1.4891194717096778,0.00985730200627027,V15.0-faithful-fit
24.199917111020337,1.4891840317587306,0.009921862055323008,V15.0-faithful-fit
24.24077380932012,1.4892485918077834,0.009986422104375729,V15.0-faithful-fit
24.281699485946913,1.489313151856836,0.010050982153428466,V15.0-faithful-fit
24.322694257356755,1.4893777119058889,0.010115542202481205,V15.0-faithful-fit
24.363758240202312,1.4894422719549416,0.010180102251533943,V15.0-faithful-fit
24.404891551333183,1.4895068320039944,0.010244662300586661,V15.0-faithful-fit
24.44609430779625,1.4895713920530471,0.0103092223496394,V15.0-faithful-fit
24.48736662683601,1.4896359521020996,0.01037378239869212,V15.0-faithful-fit
24.528708625894897,1.4897005121511524,0.010438342447744858,V15.0-faithful-fit
24.570120422613623,1.4897650722002052,0.010502902496797594,V15.0-faithful-fit
24.611602134831514,1.489829632249258,0.010567462545850333,V15.0-faithful-fit
24.653153880586842,1.4898941922983107,0.010632022594903054,V15.0-faithful-fit
24.694775778117172,1.4899587523473634,0.010696582643955791,V15.0-faithful-fit
24.736467945859694,1.4900233123964162,0.010761142693008546,V15.0-faithful-fit
24.778230502451514,1.490087872445469,0.010825702742061283,V15.0-faithful-fit
24.820063566730077,1.4901524324945217,0.010890262791114005,V15.0-faithful-fit
24.86196725773345,1.4902169925435744,0.010954822840166743,V15.0-faithful-fit
24.903941694700666,1.4902815525926272,0.011019382889219463,V15.0-faithful-fit
24.945986997072076,1.49034611264168,0.0110839429382722,V15.0-faithful-fit
24.98810328448967,1.4904106726907325,0.011148502987324938,V15.0-faithful-fit
25.03029067679745,1.4904220772737553,0.011159907570347603,V15.0-faithful-fit
25.07254929404173,1.4904125873390213,0.01115041763561357,V15.0-faithful-fit
25.114879256471504,1.4904030974042872,0.011140927700879533,V15.0-faithful-fit
25.157280684538794,1.4903936074695532,0.011131437766145497,V15.0-faithful-fit
25.19975369889896,1.4903841175348191,0.011121947831411464,V15.0-faithful-fit
25.242298420411085,1.490374627600085,0.01111245789667743,V15.0-faithful-fit
25.284914970138285,1.490365137665351,0.011102967961943397,V15.0-faithful-fit
25.327603469348073,1.490355647730617,0.011093478027209362,V15.0-faithful-fit
25.370364039512694,1.490346157795883,0.011083988092475329,V15.0-faithful-fit
25.413196802309475,1.490336667861149,0.011074498157741296,V15.0-faithful-fit
25.456101879621176,1.490327177926415,0.01106500822300726,V15.0-faithful-fit
25.499079393536324,1.4903176879916809,0.011055518288273225,V15.0-faithful-fit
25.542129466349575,1.4903081980569468,0.011046028353539192,V15.0-faithful-fit
25.585252220562047,1.4902987081222128,0.011036538418805157,V15.0-faithful-fit
25.628447778881682,1.4902892181874787,0.011027048484071123,V15.0-faithful-fit
25.671716264223594,1.4902797282527447,0.01101755854933709,V15.0-faithful-fit
25.7150577997104,1.4902702383180106,0.011008068614603055,V15.0-faithful-fit
25.758472508672604,1.4902607483832766,0.010998578679869019,V15.0-faithful-fit
25.80196051464891,1.4902512584485426,0.01098908874513499,V15.0-faithful-fit
25.845521941386608,1.4902417685138085,0.010979598810400953,V15.0-faithful-fit
25.889156912841898,1.4902322785790745,0.010970108875666917,V15.0-faithful-fit
25.93286555318026,1.4902227886443404,0.010960618940932884,V15.0-faithful-fit
25.97664798677681,1.4902132987096064,0.010951129006198847,V15.0-faithful-fit
26.020504338216632,1.4902038087748724,0.010941639071464815,V15.0-faithful-fit
26.06443473229516,1.4901943188401383,0.010932149136730782,V15.0-faithful-fit
26.108439294018513,1.4901848289054043,0.010922659201996747,V15.0-faithful-fit
26.152518148603853,1.4901753389706704,0.010913169267262712,V15.0-faithful-fit
26.19667142147976,1.4901658490359364,0.010903679332528678,V15.0-faithful-fit
26.240899238286566,1.4901563591012024,0.010894189397794643,V15.0-faithful-fit
26.285201724876718,1.4901468691664683,0.010884699463060608,V15.0-faithful-fit
26.329579007315147,1.4901373792317343,0.010875209528326577,V15.0-faithful-fit
26.37403121187962,1.4901278892970002,0.01086571959359254,V15.0-faithful-fit
26.418558465061086,1.4901183993622662,0.010856229658858506,V15.0-faithful-fit
26.463160893564062,1.4901089094275322,0.010846739724124473,V15.0-faithful-fit
26.507838624306977,1.4900994194927981,0.010837249789390439,V15.0-faithful-fit
26.55259178442254,1.490089929558064,0.010827759854656404,V15.0-faithful-fit
26.59742050125808,1.49008043962333,0.010818269919922371,V15.0-faithful-fit
26.64232490237595,1.490070949688596,0.010808779985188336,V15.0-faithful-fit
26.687305115553855,1.490061459753862,0.0107992900504543,V15.0-faithful-fit
26.732361268785223,1.490051969819128,0.010789800115720269,V15.0-faithful-fit
26.777493490279582,1.4900424798843939,0.010780310180986234,V15.0-faithful-fit
26.822701908462907,1.4900329899496598,0.0107708202462522,V15.0-faithful-fit
26.867986651978004,1.4900235000149258,0.010761330311518165,V15.0-faithful-fit
26.913347849684865,1.4900140100801917,0.01075184037678413,V15.0-faithful-fit
26.958785630661023,1.4900045201454577,0.010742350442050096,V15.0-faithful-fit
27.004300124201954,1.4899950302107237,0.010732860507316063,V15.0-faithful-fit
27.049891459821403,1.4899855402759896,0.010723370572582028,V15.0-faithful-fit
27.09555976725179,1.4899760503412556,0.010713880637847992,V15.0-faithful-fit
27.141305176444547,1.4899665604065215,0.01070439070311396,V15.0-faithful-fit
27.187127817570513,1.4899570704717875,0.010694900768379926,V15.0-faithful-fit
27.233027821020293,1.4899475805370535,0.01068541083364589,V15.0-faithful-fit
27.27900531740463,1.4899380906023194,0.010675920898911857,V15.0-faithful-fit
27.325060437554768,1.4899286006675854,0.010666430964177822,V15.0-faithful-fit
27.37119331252285,1.4899191107328513,0.010656941029443789,V15.0-faithful-fit
27.417404073582258,1.4899096207981173,0.010647451094709756,V15.0-faithful-fit
27.463692852228018,1.4899001308633832,0.01063796115997572,V15.0-faithful-fit
27.510059780177144,1.4898906409286492,0.010628471225241685,V15.0-faithful-fit
27.556504989369035,1.4898811509939154,0.010618981290507652,V15.0-faithful-fit
27.603028611965847,1.4898716610591813,0.010609491355773618,V15.0-faithful-fit
27.649630780352858,1.4898621711244473,0.010600001421039583,V15.0-faithful-fit
27.696311627138854,1.4898526811897133,0.01059051148630555,V15.0-faithful-fit
27.74307128515651,1.4898431912549792,0.010581021551571515,V15.0-faithful-fit
27.789909887462752,1.4898337013202452,0.01057153161683748,V15.0-faithful-fit
27.836827567339153,1.4898242113855111,0.010562041682103448,V15.0-faithful-fit
27.883824458292306,1.489814721450777,0.010552551747369411,V15.0-faithful-fit
27.930900694054202,1.489805231516043,0.010543061812635377,V15.0-faithful-fit
27.978056408582603,1.489795741581309,0.010533571877901344,V15.0-faithful-fit
28.025291736061448,1.4896160387313901,0.010353869027982469,V15.0-faithful-fit
28.0726068109012,1.4892885313050825,0.01002636160167492,V15.0-faithful-fit
28.120001767739264,1.4889610238787752,0.009698854175367456,V15.0-faithful-fit
28.167476741440343,1.4886335164524676,0.009371346749059907,V15.0-faithful-fit
28.215031867096837,1.48830600902616,0.009043839322752358,V15.0-faithful-fit
28.26266728002922,1.4879785015998526,0.008716331896444895,V15.0-faithful-fit
28.310383115786422,1.487650994173545,0.008388824470137345,V15.0-faithful-fit
28.358179510146233,1.4873234867472374,0.008061317043829796,V15.0-faithful-fit
28.40605659911567,1.48699597932093,0.007733809617522331,V15.0-faithful-fit
28.454014518931363,1.4866684718946224,0.007406302191214784,V15.0-faithful-fit
28.502053406059957,1.486340964468315,0.007078794764907319,V15.0-faithful-fit
28.550173397198503,1.4860134570420074,0.006751287338599771,V15.0-faithful-fit
28.598374629274822,1.4856859496156998,0.00642377991229222,V15.0-faithful-fit
28.646657239447915,1.4853584421893924,0.0060962724859846724,V15.0-faithful-fit
28.69502136510835,1.4850309347630848,0.005768765059677208,V15.0-faithful-fit
28.743467143878654,1.4847034273367772,0.0054412576333696585,V15.0-faithful-fit
28.791994713613697,1.4843759199104698,0.005113750207062109,V15.0-faithful-fit
28.84060421240109,1.4840484124841622,0.004786242780754646,V15.0-faithful-fit
28.889295778561582,1.4837209050578548,0.004458735354447097,V15.0-faithful-fit
28.938069550649455,1.483393397631547,0.004131227928139462,V15.0-faithful-fit
28.986925667452876,1.4830658902052396,0.0038037205018319983,V15.0-faithful-fit
29.03586426799437,1.482738382778932,0.0034762130755244497,V15.0-faithful-fit
29.084885491531157,1.4824108753526246,0.0031487056492168993,V15.0-faithful-fit
29.133989477555563,1.482083367926317,0.0028211982229094353,V15.0-faithful-fit
29.183176365795422,1.4817558605000094,0.0024936907966018867,V15.0-faithful-fit
29.232446296214473,1.481428353073702,0.002166183370294337,V15.0-faithful-fit
29.281799409012752,1.4811008456473944,0.0018386759439868745,V15.0-faithful-fit
29.331235844626992,1.480773338221087,0.0015111685176793241,V15.0-faithful-fit
29.38075574373103,1.4804458307947794,0.0011836610913717746,V15.0-faithful-fit
29.4303592472362,1.480118323368472,0.0008561536650643119,V15.0-faithful-fit
29.48004649629174,1.4797908159421644,0.0005286462387567616,V15.0-faithful-fit
29.529817632285187,1.4794633085158568,0.00020113881244921382,V15.0-faithful-fit
29.57967279684278,1.4791358010895495,-0.00012636861385825152,V15.0-faithful-fit
29.629612131829866,1.4788082936632418,-0.00045387604016579926,V15.0-faithful-fit
29.67963577935131,1.4784807862369342,-0.0007813834664733496,V15.0-faithful-fit
29.72974388175189,1.4781532788106269,-0.0011088908927808115,V15.0-faithful-fit
29.7799365816167,1.4778257713843193,-0.0014363983190883623,V15.0-faithful-fit
29.830214021771557,1.4774982639580116,-0.0017639057453959122,V15.0-faithful-fit
29.880576345283426,1.4771707565317043,-0.002091413171703375,V15.0-faithful-fit
29.931023695460798,1.4768432491053967,-0.0024189205980109244,V15.0-faithful-fit
29.981556215854113,1.476515741679089,-0.0027464280243184734,V15.0-faithful-fit
30.032174050256177,1.4761882342527817,-0.003073935450625937,V15.0-faithful-fit
30.08287734270255,1.475860726826474,-0.0034014428769334856,V15.0-faithful-fit
30.133666237471967,1.4755332194001667,-0.0037289503032410356,V15.0-faithful-fit
30.18454087908676,1.475205711973859,-0.004056457729548498,V15.0-faithful-fit
30.23550141231325,1.4748782045475515,-0.004383965155856049,V15.0-faithful-fit
30.286547982162165,1.474550697121244,-0.004711472582163599,V15.0-faithful-fit
30.33768073388906,1.4742231896949365,-0.005038980008471061,V15.0-faithful-fit
30.38889981299472,1.473895682268629,-0.005366487434778611,V15.0-faithful-fit
30.44020536522558,1.4735681748423215,-0.005693994861086159,V15.0-faithful-fit
30.491597536574144,1.473240667416014,-0.006021502287393623,V15.0-faithful-fit
30.54307647327939,1.4729131599897065,-0.006349009713701172,V15.0-faithful-fit
30.594642321827184,1.472585652563399,-0.006676517140008722,V15.0-faithful-fit
30.646295228950716,1.4722581451370915,-0.007004024566316186,V15.0-faithful-fit
30.698035341630906,1.471930637710784,-0.007331531992623734,V15.0-faithful-fit
30.749862807096815,1.4716031302844763,-0.007659039418931286,V15.0-faithful-fit
30.801777772826068,1.471275622858169,-0.007986546845238746,V15.0-faithful-fit
30.853780386545285,1.4709481154318613,-0.008314054271546297,V15.0-faithful-fit
30.905870796230484,1.470354934061791,-0.008907235641616766,V15.0-faithful-fit
30.958049150107524,1.4696415221606545,-0.009620647542753137,V15.0-faithful-fit
31.010315596652493,1.468928110259518,-0.010334059443889694,V15.0-faithful-fit
31.062670284592176,1.4682146983583815,-0.01104747134502625,V15.0-faithful-fit
31.11511336290443,1.467501286457245,-0.01176088324616262,V15.0-faithful-fit
31.167644980818647,1.4667878745561085,-0.012474295147299178,V15.0-faithful-fit
31.220265287816158,1.466074462654972,-0.013187707048435734,V15.0-faithful-fit
31.272974433630658,1.4653610507538355,-0.013901118949572105,V15.0-faithful-fit
31.32577256824865,1.464647638852699,-0.014614530850708664,V15.0-faithful-fit
31.37865984190984,1.4639342269515625,-0.015327942751845219,V15.0-faithful-fit
31.4316364051076,1.463220815050426,-0.01604135465298159,V15.0-faithful-fit
31.484702408589374,1.4625074031492895,-0.016754766554118148,V15.0-faithful-fit
31.537858003357115,1.461793991248153,-0.017468178455254706,V15.0-faithful-fit
31.591103340667708,1.4610805793470165,-0.018181590356391074,V15.0-faithful-fit
31.64443857203341,1.46036716744588,-0.018895002257527632,V15.0-faithful-fit
31.69786384922227,1.4596537555447435,-0.01960841415866419,V15.0-faithful-fit
31.751379324258572,1.458940343643607,-0.02032182605980056,V15.0-faithful-fit
31.804985149423263,1.4582269317424705,-0.02103523796093712,V15.0-faithful-fit
31.85868147725438,1.457513519841334,-0.021748649862073678,V15.0-faithful-fit
31.912468460547494,1.4568001079401975,-0.02246206176321005,V15.0-faithful-fit
31.96634625235614,1.456086696039061,-0.0231754736643466,V15.0-faithful-fit
32.02031500599225,1.4553732841379245,-0.02388888556548316,V15.0-faithful-fit
32.074374875026606,1.454659872236788,-0.02460229746661953,V15.0-faithful-fit
32.128526013289246,1.4539464603356516,-0.025315709367756088,V15.0-faithful-fit
32.18276857486992,1.453233048434515,-0.02602912126889246,V15.0-faithful-fit
32.23710271411854,1.4525196365333786,-0.026742533170029014,V15.0-faithful-fit
32.29152858564561,1.451806224632242,-0.027455945071165572,V15.0-faithful-fit
32.34604634432264,1.4510928127311056,-0.028169356972302127,V15.0-faithful-fit
32.40065614528262,1.450379400829969,-0.028882768873438498,V15.0-faithful-fit
32.45535814392046,1.4496659889288326,-0.029596180774575057,V15.0-faithful-fit
32.51015249589342,1.448952577027696,-0.030309592675711615,V15.0-faithful-fit
32.56503935712155,1.4482391651265596,-0.031023004576847986,V15.0-faithful-fit
32.62001888378814,1.447525753225423,-0.031736416477984544,V15.0-faithful-fit
32.675091232340165,1.4468123413242866,-0.032449828379121096,V15.0-faithful-fit
32.73025655948874,1.44609892942315,-0.03316324028025747,V15.0-faithful-fit
