frequency_hz,eq_observed_detail_db,eq_faithful_db,eq_faithful_fit_db,pipeline_version
24.11841018455866,-1.4834795452839171,-1.3463090044622958,1.489054911660625,V15.0-faithful
24.159129274787787,-1.4834795452839171,-1.3463090044622958,1.4891194717096778,V15.0-faithful
24.199917111020337,-1.4834795452839171,-1.3463090044622958,1.4891840317587306,V15.0-faithful
24.24077380932012,-1.4834795452839171,-1.3463090044622958,1.4892485918077834,V15.0-faithful
24.281699485946913,-1.4834795452839171,-1.3463090044622958,1.489313151856836,V15.0-faithful
24.322694257356755,-1.4834795452839171,-1.3463090044622958,1.4893777119058889,V15.0-faithful
24.363758240202312,-1.4834795452839171,-1.3463090044622958,1.4894422719549416,V15.0-faithful
24.404891551333183,-1.4834795452839171,-1.3463090044622958,1.4895068320039944,V15.0-faithful
24.44609430779625,-1.4834795452839171,-1.3463090044622958,1.4895713920530471,V15.0-faithful
24.48736662683601,-1.4834795452839171,-1.3463090044622958,1.4896359521020996,V15.0-faithful
24.528708625894897,-1.4834795452839171,-1.3463090044622958,1.4897005121511524,V15.0-faithful
24.570120422613623,-1.4834795452839171,-1.3463090044622958,1.4897650722002052,V15.0-faithful
24.611602134831514,-1.4834795452839171,-1.3463090044622958,1.489829632249258,V15.0-faithful
24.653153880586842,-1.4834795452839171,-1.3463090044622958,1.4898941922983107,V15.0-faithful
24.694775778117172,-1.4834795452839171,-1.3463090044622958,1.4899587523473634,V15.0-faithful
24.736467945859694,-1.4834795452839171,-1.3463090044622958,1.4900233123964162,V15.0-faithful
24.778230502451514,-1.4834795452839171,-1.3463090044622958,1.490087872445469,V15.0-faithful
24.820063566730077,-1.4834795452839171,-1.3463090044622958,1.4901524324945217,V15.0-faithful
24.86196725773345,-1.4834795452839171,-1.3463090044622958,1.4902169925435744,V15.0-faithful
24.903941694700666,-1.4834795452839171,-1.3463090044622958,1.4902815525926272,V15.0-faithful
24.945986997072076,-1.4834795452839171,-1.3463090044622958,1.49034611264168,V15.0-faithful
24.98810328448967,-1.4834795452839171,-1.3463090044622958,1.4904106726907325,V15.0-faithful
25.03029067679745,-1.4836819235333052,-1.346511382711684,1.4904220772737553,V15.0-faithful
25.07254929404173,-1.4839638532614257,-1.3467933124398044,1.4904125873390213,V15.0-faithful
25.114879256471504,-1.4842457829895461,-1.3470752421679248,1.4904030974042872,V15.0-faithful
25.157280684538794,-1.4845277127176668,-1.3473571718960455,1.4903936074695532,V15.0-faithful
25.19975369889896,-1.4848096424457873,-1.347639101624166,1.4903841175348191,V15.0-faithful
25.242298420411085,-1.4850822394815757,-1.3479116986599544,1.490374627600085,V15.0-faithful
25.284914970138285,-1.4853494197711128,-1.3481788789494915,1.490365137665351,V15.0-faithful
25.327603469348073,-1.4856166000606499,-1.3484460592390286,1.490355647730617,V15.0-faithful
25.370364039512694,-1.4858837803501868,-1.3487132395285655,1.490346157795883,V15.0-faithful
