frequency_hz,attack_db,attack_n_eff,stabilization_db,stabilization_n_eff,body_db,body_n_eff,sustain_db,sustain_n_eff,decay_db,decay_n_eff,attack_minus_body_db,stabilization_minus_body_db,sustain_minus_body_db,decay_minus_body_db,pipeline_version
22.018525749613726,-4.152107556975176,98.79497017609361,-4.460000190705587,98.34321531107358,-4.1076404625525305,99.09501313539104,-4.0233928616234955,98.23246711724917,-4.2315690627059475,97.82556720259392,-0.044467094422645737,-0.35235972815305683,0.08424760092903494,-0.123928600153417,V13.0
22.055699606839394,-4.152070829156417,98.79436534215723,-4.459916628234223,98.34260197198253,-4.107646044873041,99.0944878918553,-4.023391096796815,98.23185599166953,-4.231579171014168,97.8250204616539,-0.044424784283375374,-0.35227058336118144,0.08425494807622602,-0.12393312614112695,V13.0
22.092936224654792,-4.152034083718687,98.79376409609254,-4.459833008331169,98.34199151022143,-4.107651450123492,99.09396501270986,-4.023389236512401,98.23124735838789,-4.2315892079584625,97.82447496615215,-0.044382633595194676,-0.35218155820767727,0.08426221361109132,-0.12393775783497052,V13.0
22.130235709018567,-4.151997319523339,98.79316664026516,-4.459749329363897,98.34138410623311,-4.107656674124819,99.09344468330822,-4.023387278570596,98.23064141653849,-4.23159917232206,97.82393089389839,-0.04434064539852045,-0.35209265523907796,0.08426939555422219,-0.12394249819724124,V13.0
22.167598166068256,-4.151960535389094,98.79257318465207,-4.4596655896353985,98.34077994720643,-4.107661712536778,99.09292709584359,-4.023385220687049,98.23003837255573,-4.231609062840065,97.82338842910761,-0.04429882285231557,-0.35200387709862024,0.08427649184972896,-0.12394735030328707,V13.0
22.20502370212059,-4.151923730090423,98.79198394712874,-4.459581787381822,98.34017922732981,-4.107666560851765,99.09241244960687,-4.02338306048947,98.22943844044907,-4.231618878197657,97.82284776264183,-0.044257169238657745,-0.3519152265300569,0.08428350036229482,-0.12395231734589185,V13.0
22.24251242367179,-4.1518869023558835,98.79139915376594,-4.459497920769859,98.33958214805531,-4.107671214388552,99.09190095125396,-4.023380795514298,98.22884184208904,-4.231628617028211,97.82230909226111,-0.04421568796733144,-0.3518267063813072,0.0842904188742537,-0.12395740263965926,V13.0
22.28006443739788,-4.15185005086638,98.79081903913833,-4.459413987894246,98.33898891837184,-4.107675668285615,99.09139281508376,-4.023378423203253,98.22824880750375,-4.231638277911367,97.82177262288384,-0.044174382580765226,-0.3517383196086312,0.0842972450823618,-0.12396260962575223,V13.0
22.317679850154974,-4.151813174253369,98.79024384664474,-4.459329986774961,98.33839975508927,-4.107679917494385,99.09088826332642,-4.023375940899716,98.22765957518652,-4.231647859371003,97.82123856685693,-0.044133256758983386,-0.3516500692805753,0.08430397659466937,-0.12396794187661797,V13.0
22.35535876897961,-4.151776271096998,98.78967382884032,-4.459245915354474,98.33781488313262,-4.107683956772103,99.09038752644189,-4.023373345845018,98.2270743924152,-4.2316573598731555,97.82070714423597,-0.04409231432489502,-0.35156195858237105,0.08431061092708525,-0.12397340310105243,V13.0
22.39310130108902,-4.151739339924152,98.78910924778097,-4.4591617714948075,98.3372345358481,-4.1076877806745244,99.0898908434305,-4.023370635174536,98.22649351558331,-4.231666777823839,97.82017858307621,-0.04405155924962756,-0.3514739908202831,0.08431714549998848,-0.12397899714931437,V13.0
22.43090755388145,-4.15170237920646,98.78855037538135,-4.4590775529745,98.33665895531972,-4.107691383548214,99.08939846215509,-4.0233678059137,98.22591721054403,-4.231676111566805,97.81965311973431,-0.04401099565824662,-0.3513861694262861,0.08432357763451392,-0.12398472801859128,V13.0
22.46877763493648,-4.151665387358201,98.78799749378582,-4.4589932574854965,98.33608839269877,-4.107694759522682,99.08891063967452,-4.023364854973785,98.22534575296655,-4.231685359381205,97.81913099918128,-0.043970627835519416,-0.35129849796281487,0.08432990454889655,-0.12399059985852379,V13.0
22.506711652015305,-4.151628362734136,98.78745089575345,-4.458908882629855,98.33552310854493,-4.107697902502136,99.08842764259067,-4.02336177914762,98.22477942870648,-4.231694519479166,97.81861247532781,-0.043930460231999646,-0.35121098012771856,0.08433612335451635,-0.12399661697703035,V13.0
22.544709713061057,-4.151591303627269,98.78691088505758,-4.458824425916394,98.33496337318066,-4.107700806156919,99.08794974740805,-4.0233585751050365,98.22421853418986,-4.231703590003274,97.81809781136101,-0.043890497470349565,-0.35112361975947426,0.08434223105188288,-0.12400278384635488,V13.0
22.582771926199108,-4.151554208266508,98.78637777690071,-4.458739884757163,98.33440946705896,-4.107703463914705,99.08747724090699,-4.023355239388241,98.22366337681152,-4.23171256902397,97.81758728009434,-0.04385074435180325,-0.35103642084245834,0.08434822452646351,-0.12400910510926533,V13.0
22.620898399737378,-4.151517074814254,98.78585189834432,-4.458655256463821,98.33386168114438,-4.1077058689512524,99.08701042053094,-4.023351768406955,98.22311427534872,-4.231721454536848,97.81708116433073,-0.043811205863001135,-0.35094938751256866,0.0843541005442976,-0.12401558558559511,V13.0
22.65908924216664,-4.151479901363882,98.78533358875546,-4.458570538243837,98.3333203173093,-4.107708014180872,99.08654959478811,-4.023348158433359,98.22257156039008,-4.231730244459827,97.81657975723897,-0.04377188718301017,-0.3508625240629648,0.08435985574751292,-0.12402223027895509,V13.0
22.697344562160836,-4.151442685937136,98.78482320027007,-4.458485727196587,98.33278568874428,-4.107709892246555,99.08609508366874,-4.023344405596905,98.22203557478095,-4.231738936630272,97.81608336274488,-0.04373279369058114,-0.3507758349500323,0.08436548664964949,-0.12402904438371731,V13.0
22.735664468577387,-4.15140542648143,98.78432109827325,-4.458400820309266,98.33225812038434,-4.107711495509626,99.08564721907752,-4.023340505878876,98.22150667408536,-4.231747528801934,97.81559229593631,-0.04369393097180385,-0.35068932479963966,0.08437098963075051,-0.12403603329230783,V13.0
22.774049070457483,-4.15136812086704,98.78382766189856,-4.458315814452701,98.33173794935111,-4.10771281603913,99.08520634528273,-4.023336455106766,98.22098522706533,-4.231756018641839,97.81510688348442,-0.0436553048279098,-0.3506029984135708,0.08437636093236378,-0.12404320260270918,V13.0
22.81249847702642,-4.151330766884186,98.7833432845448,-4.4582307063769315,98.33122552541175,-4.107713845600734,99.0847728193818,-4.02333224894842,98.22047161617846,-4.231764403727021,97.81462746408,-0.04361692128345229,-0.3505168607761977,0.08438159665231382,-0.12405055812628696,V13.0
22.851012797693897,-4.151293362240022,98.78286837441362,-4.45814549270669,98.33072121145482,-4.107714575645221,99.08434701178514,-4.023327882906005,98.21996623809379,-4.231772681541155,97.81415438888651,-0.04357878659480097,-0.3504309170614688,0.08438669273921562,-0.12405810589593447,V13.0
22.88959214205433,-4.151255904555482,98.78240335506639,-4.45806016993666,98.33022538398448,-4.1077149972965685,99.08392930671715,-4.02332335230968,98.21946950422762,-4.231780849471042,97.81368802201015,-0.043540907258913464,-0.35034517264009146,0.08439164498688889,-0.12406585217447308,V13.0
22.928236619887155,-4.151218391362047,98.78194866600238,-4.4579747344266165,98.32973843363315,-4.107715101339562,99.08352010273721,-4.023318652311087,98.21898184129928,-4.2317889048029835,97.8132287409877,-0.04350329002248454,-0.3502596330870542,0.08439644902847565,-0.12407380346342123,V13.0
22.96694634115716,-4.15118082009835,98.78150476325865,-4.457889182396317,98.32926076569319,-4.107714878206939,99.08311981327938,-4.023313777876556,98.21850369190761,-4.231796844719006,97.81277693729254,-0.0434659418914114,-0.35017430418937856,0.08440110033038284,-0.12408196651206715,V13.0
23.005721416014783,-4.151143188106679,98.78107212003276,-4.457803509920243,98.32879280066891,-4.107714317966049,99.08272886721285,-4.023308723780073,98.21803551512949,-4.23180466629294,97.81233301685984,-0.04342887014063024,-0.3500891919541944,0.08440559418597537,-0.12409034832689159,V13.0
23.044561954796425,-4.151105492629335,98.78065122732826,-4.4577177129221175,98.32833497484927,-4.107713410304998,99.0823477094237,-4.023303484595985,98.21757778714056,-4.2318123664863805,97.81189740063157,-0.043392082324336556,-0.3500043026171191,0.0844099257090134,-0.12409895618138211,V13.0
23.083468068024768,-4.151067730804866,98.78024259462549,-4.457631787169268,98.32788774090228,-4.107712144518283,99.08197680141781,-4.023298054691381,98.21713100185976,-4.231819942144446,97.81147052512146,-0.04335558628658287,-0.34991964265098474,0.08441408982690213,-0.12410779762616286,V13.0
23.122439866409092,-4.151029899664134,98.77984675057654,-4.457545728266672,98.32745156849121,-4.107710509491882,99.08161662194726,-4.023292428218254,98.2166956716176,-4.231827389991431,97.81105284300237,-0.04331939017225128,-0.34983521877478996,0.08441808127362815,-0.12411688049954872,V13.0
23.16147746084559,-4.15099199612627,98.77946424372716,-4.457459531650912,98.32702694491483,-4.1077084936877535,99.08126766765984,-4.023286599105307,98.21627232785018,-4.231834706626255,97.81064482371444,-0.04328350243851631,-0.3497510379631583,0.0844218945824462,-0.1241262129385019,V13.0
