frequency_hz,delta_db,n_eff
42.439467143915884,-0.016254269744554656,103.55359155404462
42.51111765813658,-0.005003084695552638,104.14390672901882
42.582889139856,0.013371407986630744,104.76876639188883
42.654781793303485,0.039645493879350915,105.4288966886572
42.72679582305314,0.100716551568161,106.12505067419026
42.798931434024475,0.10217432877748146,106.85800651636029
42.87118883148295,0.10363217963119996,107.62856539948832
42.943568221040586,0.10509155981150546,108.43754909134867
43.01606980865654,0.10655391182597353,109.2857971351085
43.08869380063767,0.10802066624820705,110.17416362467472
43.16144040363917,0.10949324290571297,111.10351351902875
43.23430982466511,0.11097305201488446,112.07471844833958
43.30730227106904,0.11246149526269697,113.08865196201909
43.38041795055464,0.11395996683468564,114.14618416652876
43.453657071176146,0.11546985438846742,115.24817569876511
43.52701984133915,0.11699253997202747,116.39547097943247
43.60050646980105,0.11852940088566578,117.58889069003995
43.67411716567171,0.12008181048644981,118.8292234173358
43.747852138414025,0.12165113893369363,120.11721641024651
43.821711597844526,0.12323875387387076,121.45356539705752
43.895695754133975,0.12484602106311285,122.83890341487985
43.96980481780796,0.12647430492522502,124.27378860976944
44.04403899974752,0.12812496904291656,125.75869097451664
44.1183985111897,0.1297993765797213,127.29397800247656
44.192883563728195,0.13149889062980566,128.87989925029126
44.26749436931391,0.13322487449260229,130.51656982028177
44.34223114025561,0.1349786918689389,132.20395279512482
44.417094089220505,0.1367617069750228,133.94184068344325
44.49208342923482,0.137400299830201,135.729974551075
44.56719937368445,0.13788544865676508,137.56749231977727
44.642442136315566,0.1383806886282283,139.45366319403595
44.717811931235175,0.13888640250245246,141.38740499708
44.79330897291178,0.13940299022495922,143.36735290506022
44.86893347617597,0.13993085359496477,145.39184715674898
44.94468565622102,0.14047034256289628,147.45898849159354
45.02056572860353,0.14102193615558953,149.56642361901558
45.096573909244015,0.14158601172257773,151.71140188908547
45.17271041442754,0.1421629813123503,153.89093395135566
45.24897546080431,0.14275328074884114,156.10159741727213
45.3253692653903,0.17816227224861164,158.339585499966
45.40189204556789,0.1827102114915632,160.6006944958125
45.47854401908645,0.18702412081306208,162.88030842664597
45.555325404062984,0.1911140685120665,165.17341131535767
45.632236418982735,0.19498962000626072,167.47459610568635
45.70927728269982,0.1986598648173004,169.778080044841
45.786448214437854,0.2021334765993566,172.0777303194463
45.86374943379055,0.20542022694738662,174.3670810190743
45.94118116072238,0.20861860843803526,176.63938933365847
46.018743615569164,0.2116387848487066,178.8876684513217
46.09643701903873,0.21448801106649198,181.10474335729765
46.174261592211515,0.21717318869577537,183.28331091872036
46.25221755654122,0.21970088428671988,185.41600667097086
46.330305133855404,0.22207734652610978,187.49547746182316
46.40852454635616,0.22430852245444602,189.5144588565238
46.48687601662071,0.22640007276872312,191.46585596780727
46.56535976760207,0.22835738626670105,193.34282616266623
46.64397602262963,0.23018556975277635,195.13886495056997
46.72272500540988,0.23188955461620783,196.84787529745094
46.80160694002694,0.23347397023392627,198.4642626739992
46.8806220509433,0.23494324683139087,199.98299575566978
46.95977056300037,0.23630160378987936,201.39967406606365
47.03905270141918,0.23755305992431155,202.71058389136388
47.118468691801006,0.23857057659942885,203.91274384673517
47.19801876012799,0.23950147248482914,205.0039389587309
47.27770313276379,0.24041407303760554,205.98274246106305
47.35752203645428,0.24130567280946966,206.8485248664591
47.43747569832809,0.2421733504817894,207.60145025741394
47.51756434589736,0.24301395552503743,208.24246011528197
47.597788207058315,0.24382409407962058,208.77324536280233
47.67814751009193,0.24460011401573212,209.19620761389038
47.75864248366461,0.24533808912774085,209.5144108931993
47.8392733568288,0.2460338024162144,209.73152529686521
47.920040359023645,0.2466827284081633,209.8517642091655
48.00094372007568,0.24728001446355208,209.87981676575242
48.08198367019944,0.24782046101331542,209.8207772646387
48.16316043999813,0.24829850067126624,209.68007317646854
48.24447426046428,0.24870817615932792,209.46339330373243
48.32592536298041,0.24904311698216652,209.17661749419483
48.40751397931969,0.24929651478413536,208.82574913766987
48.48924034164657,0.24946109731784458,208.41685147840352
48.571104682517486,0.2495291009500032,207.9559885682427
48.653107234881496,0.2494922416262404,207.44917147804358
48.73524823208092,0.24934168421271455,206.90231018459278
48.81752790785207,0.24906801012773738,206.32117136420982
48.89994649632584,0.24866118317256122,205.71134215704842
48.982504232028425,0.24811051346529908,205.07819982111064
49.06520134988197,0.24740461937735597,204.42688707379475
49.14803808520523,0.24653138736637772,203.76229282175802
49.231014673714256,0.24547792959421302,203.08903790627383
49.31413135152305,0.24423053921274215,202.41146543949316
49.397388355144265,0.24277464319440373,201.7336352749554
49.48078592148983,0.24109475257773066,201.05932214080292
49.56432428787167,0.23917440999179615,200.39201696375008
49.64800369200237,0.23755568345741873,199.73493092325637
49.73182437199582,0.23664332760040158,199.09100179596965
49.81578656636793,0.23568860262626842,198.4629021779509
49.89989051403732,0.2346921651837971,197.85304920436687
49.984136454325935,0.23365463216795126,197.26361542136888
50.068524626959785,0.23257658229020678,196.6965405012651
50.15305527206962,0.23145855757807232,196.15354352855414
50.2377286301916,0.23030106480736204,195.63613561995038
50.32254494226795,0.22910457687045654,195.14563267546836
50.40750444964773,0.2278695340837244,194.68316808938548
