frequency_hz,baseline_central_db,repro_central_db,delta_db,baseline_effective_pairs,baseline_support
28.21503186709684,0.0102070750536104,0.0028263296709454,-0.007380745382665,0,No identificado
28.26266728002922,0.0100646761281636,0.0027667013337582,-0.0072979747944054,0,No identificado
28.310383115786426,0.0099222772027168,0.0027070729965711,-0.007215204206145701,0,No identificado
28.358179510146236,0.0097798782772699,0.002647444659384,-0.0071324336178859,0,No identificado
28.40605659911567,0.0096374793518231,0.0025878163221968,-0.007049663029626299,0,No identificado
28.454014518931363,0.0094950804263762,0.0025281879850097,-0.0069668924413664995,0,No identificado
28.50205340605996,0.0093526815009294,0.0024685596478226,-0.0068841218531068005,0,No identificado
28.550173397198503,0.0092102825754825,0.0024089313106354,-0.006801351264847101,0,No identificado
28.598374629274826,0.0090678836500357,0.0023493029734483,-0.006718580676587399,0,No identificado
28.646657239447915,0.0089254847245888,0.0022896746362611,-0.0066358100883277,0,No identificado
28.69502136510835,0.008783085799142,0.002230046299074,-0.006553039500068001,0,No identificado
28.743467143878654,0.0086406868736951,0.0021704179618869,-0.0064702689118082005,0,No identificado
28.791994713613697,0.0084982879482482,0.0021107896246997,-0.006387498323548501,0,No identificado
28.84060421240109,0.0083558890228014,0.0020511612875126,-0.0063047277352888,1,Inferido localmente
28.889295778561586,0.0082134900973546,0.0019915329503254,-0.006221957147029201,1,Inferido localmente
28.938069550649452,0.0080710911719077,0.0019319046131383,-0.0061391865587694,1,Inferido localmente
28.98692566745288,0.0079286922464608,0.0018722762759512,-0.0060564159705096005,1,Inferido localmente
29.03586426799437,0.007786293321014,0.001812647938764,-0.0059736453822499995,1,Inferido localmente
29.08488549153116,0.0076438943955671,0.0017530196015769,-0.0058908747939902,1,Inferido localmente
29.133989477555563,0.0075014954701203,0.0016933912643897,-0.0058081042057306,1,Inferido localmente
29.183176365795426,0.0073590965446734,0.0016337629272026,-0.0057253336174708,1,Inferido localmente
29.232446296214476,0.0072166976192266,0.0015741345900155,-0.0056425630292111,1,Inferido localmente
29.281799409012752,0.0070742986937797,0.0015145062528283,-0.0055597924409513996,1,Inferido localmente
29.331235844626992,0.0069318997683329,0.0014548779156412,-0.0054770218526917,1,Inferido localmente
29.38075574373103,0.006789500842886,0.001395249578454,-0.005394251264432,1,Inferido localmente
29.4303592472362,0.0066471019174392,0.0013356212412669,-0.0053114806761723,1,Inferido localmente
29.48004649629174,0.0065047029919923,0.0012759929040798,-0.0052287100879125,1,Inferido localmente
29.529817632285187,0.0063623040665455,0.0012163645668926,-0.0051459394996529,1,Inferido localmente
29.57967279684278,0.0062199051410987,0.0011567362297055,-0.0050631689113932,1,Inferido localmente
29.629612131829862,0.0060775062156518,0.0010971078925184,-0.0049803983231334,1,Inferido localmente
29.67963577935131,0.0059351072902049,0.0010374795553312,-0.0048976277348737,1,Inferido localmente
29.72974388175189,0.0057927083647581,0.0009778512181441,-0.004814857146614,1,Inferido localmente
29.7799365816167,0.0056503094393112,0.0009182228809569,-0.0047320865583543,1,Inferido localmente
29.83021402177156,0.0055079105138644,0.0008585945437698,-0.0046493159700946,1,Inferido localmente
29.880576345283423,0.0053655115884176,0.0007989662065827,-0.0045665453818349005,1,Inferido localmente
29.9310236954608,0.0052231126629707,0.0007393378693955,-0.004483774793575201,1,Inferido localmente
29.981556215854116,0.0050807137375238,0.0006797095322084,-0.004401004205315399,1,Inferido localmente
