frequency_hz,bass_pink_db,bass_sweep_aligned_db,bass_recommended_analog_db,bass_uncertainty_db,hybrid_pink_db,hybrid_sweep_aligned_db,hybrid_recommended_analog_db,hybrid_uncertainty_db,guitar_pink_db,guitar_sweep_aligned_db,guitar_recommended_analog_db,guitar_uncertainty_db
20.401084315613794,15.050561078603678,15.056199340347286,15.067337247666876,0.08893244433514683,2.585527699952138,2.6016794656124507,2.61315618589994,0.09169754382856705,-3.003065868260663,-2.934319365294999,-2.919693852639289,0.10613335953173039
20.437942973082333,15.027649292909075,15.060082817777571,15.06994816095165,0.08897445782043169,2.564733134929881,2.605404925900806,2.615595296390287,0.09180971775398122,-3.006827790353526,-2.9308389915450777,-2.917229937788774,0.10620572107639166
20.474868223120627,15.031815419291696,15.064000025965436,15.07263884330195,0.08897602254228394,2.570111325511988,2.609166301970901,2.6181111684108407,0.09214622152639734,-2.983665715443337,-2.9272883682511655,-2.914675805939429,0.10626156034930316
20.51186018604153,15.036655595741351,15.067937374885009,15.075404816707504,0.08895969080511465,2.5748873373092067,2.612950531531027,2.6206997386027027,0.0923496155633236,-2.9602540663037473,-2.9236775054735227,-2.912034660089873,0.10619735401923441
20.548918982375277,15.042363817860412,15.071883564363029,15.078241367664614,0.0889299375207644,2.5788654870328713,2.61674667687166,2.623356730257867,0.09247251439482321,-2.936684066565334,-2.920015005331223,-2.9093099809674845,0.10605510399877074
20.58604473286984,15.04914141060516,15.075829388040587,15.081143601249533,0.08890272347125004,2.5818440324373313,2.6205457475170997,2.626077709056034,0.09265836444081006,-2.9121442903362436,-2.9163082064949957,-2.9065054784145787,0.105930467536294
20.623237558491375,15.057193342192292,15.079767475262349,15.084106495545365,0.08884740781400843,2.5836183596559863,2.6243404652952127,2.628858139733673,0.09305553162537356,-2.8498723573923996,-2.9125633666113835,-2.9036250406903026,0.10578329787586445
20.66049758042457,15.066725381733718,15.083692006159849,15.087124955460025,0.0887458343703025,2.5901240993024004,2.6281250042146773,2.63169344265574,0.09323624564932342,-2.7894950411948827,-2.9087858568078206,-2.900672682668226,0.10555260848321382
20.69782492007306,15.077940931938272,15.087598430729797,15.090193865034028,0.08870925315035869,2.6338515694786224,2.631894731346441,2.6345790492948056,0.09350936964994071,-2.7312659132032024,-2.9049803460542543,-2.897652493908563,0.10532152259326934
20.735219699059822,15.091037368055083,15.091483206983636,15.093308137415764,0.08881181904681984,2.6736444054270976,2.6356459680362323,2.6375104556824738,0.09359826708146023,-2.675419849642111,-2.9011509633042336,-2.8945685875542826,0.10502875193128305
20.772682039227576,15.106203152955842,15.095343571739642,15.096462761777016,0.08889530334050882,2.7091482363511687,2.6393757780215337,2.6404832729679724,0.0936806188494905,-2.639656152236867,-2.8973014312733647,-2.8914250509616983,0.10485524635664992
20.81021206263916,15.123614375477295,15.099177346161893,15.099652846548652,0.08894031758077424,2.740040466410221,2.6430817910695446,2.6434932743157176,0.09378214980777856,-2.6086546054079633,-2.8934351680440966,-2.888225898901752,0.10487598288616264
20.84780989157796,15.170022964367575,15.10298277869099,15.102873658468457,0.08896994507377584,2.7624474285521217,2.646762061723794,2.6465364374761804,0.09385131096266762,-2.5856147549569926,-2.8895553605298856,-2.884975030092588,0.10485961616365204
20.885475648548276,15.187689529122643,15.106758425672398,15.106120657049606,0.08899279497931274,2.7393744953652686,2.6504149627136244,2.649608982479088,0.09397215244273949,-2.6075623135647277,-2.8856650112245466,-2.8816761877265717,0.10482124372103403
20.92320945627575,15.122171667907104,15.110503063274177,15.109389524197104,0.08900442559154008,2.714261870448823,2.6540391112579536,2.6527074040174154,0.09409056465885389,-2.6310950878869903,-2.8817669663632532,-2.878332924547383,0.10476510509016054
20.96101143770774,15.093364571547141,15.114215626579382,15.112676188809735,0.0890105163480103,2.687052666385597,2.657633319256522,2.6558284982124554,0.09420143548851999,-2.656314112582635,-2.8778639293575243,-2.8749485729228748,0.1046864200498882
20.998881716013745,15.090365820322354,15.117895168110824,15.11597684631564,0.08901671855705433,2.6577090589604353,2.661196562698417,2.6589693835731967,0.09428529849609162,-2.6833069928789968,-2.8739584665882947,-2.871526220236627,0.10458481731487272
21.03682041458579,15.09385129120362,15.12154082929093,15.119287973187499,0.0890223492445573,2.639034141842359,2.6647279645598205,2.6621275160782667,0.09438134096933551,-2.7121446486600576,-2.8700530100153148,-2.8680686898087515,0.10446172407698155
21.07482765703882,15.103892369192337,15.12515177447863,15.12260633657509,0.0890252404430885,2.6275356998798856,2.66822674112529,2.665300698418719,0.09449140289325374,-2.7428786085460644,-2.8661498971853097,-2.864578527430821,0.10432799348352638
