frequency_hz,pair_first_db,pair_mad_db,n_pairs,attack_db,sustain_db,attack_sustain_disagreement_db
2037.2167228035316,10.506341745186706,15.577217454641332,14,2.704508833615982,14.985996905914021,12.281488072298039
2054.766933594464,10.526169959475737,15.612839822937298,14,2.7120182600946627,15.438046416067223,12.72602815597256
2072.4683359082974,10.665316196050394,15.825427963999687,14,2.7206571141251796,15.537855184176987,12.817198070051807
2090.3222322294846,10.686679953105273,15.863457359765391,14,2.730174916060777,15.795882649245048,13.06570773318427
2108.3299362631105,10.70245353520557,15.893265013468694,14,2.7404121828310632,16.474828692154766,13.734416509323703
2126.492773031565,10.756061648601921,15.979233093717648,14,2.7512782656666883,16.817900626628415,14.066622360961727
2144.8120789720456,10.766069564879363,16.000627177983727,14,2.7646878085423605,17.024464940281526,14.259777131739165
2163.289202034874,10.769419076688688,16.012217880632917,14,2.779726551227258,17.36136321597604,14.581636664748784
2181.9255017827018,10.769752753155664,16.019406394060344,14,2.859198087454512,17.378275624018364,14.519077536563852
2200.722349490541,10.202814693872835,15.185627646623702,14,2.967004149452367,17.39224932828442,14.425245178832053
2219.6811282466465,9.878512128863804,15.608184026602954,14,3.068518797788546,18.870699111933597,15.802180314145051
2238.803233054312,9.7144773555757,15.866388780237452,14,3.135095334916561,18.965893961695848,15.830798626779288
2258.090070934504,9.719172406497421,16.18191490489839,14,3.808698446082849,18.762943379258637,14.954244933175788
2277.543061029377,9.725125538733,16.19790641906951,14,4.080749312983627,18.505743782882504,14.424994469898877
2297.163634706724,9.732749227876857,14.813719597708577,14,3.8381237592194415,18.536280620602774,14.698156861383332
2316.953235665274,9.7425763429065,14.54536764684746,14,3.7226873492092594,18.577636526198216,14.854949176988956
2336.9133200409283,9.755302932234569,14.571509338776501,14,3.7637505389650188,18.566564072365537,14.802813533400519
2357.0453565139132,9.771846859971351,14.603386497779287,14,3.8402283069492995,18.537458059483207,14.697229752533907
2377.3508264168304,10.80946278618627,17.842484271069033,14,4.4980732073692575,19.905242432711248,15.40716922534199
2397.831223843664,10.879162340673737,17.763497821229578,14,4.766890332430233,19.93670894029556,15.169818607865327
2418.4880557597216,11.018638488235545,17.55130577991604,14,5.155820838157335,20.124902313769287,14.96908147561195
2439.3228421125077,11.169698421462744,17.502872566053842,14,5.378493695206354,20.268851701965602,14.890358006759248
2460.3371159435665,11.455682862287032,17.488525450323763,14,5.780260899409047,20.27071037079215,14.490449471383101
2481.532423501292,11.730929381417685,17.556650418353964,14,5.955605721357722,20.27237746765722,14.316771746299496
2502.910324354691,11.979514202526529,17.935721863112256,14,6.0190567377601205,20.273870435998067,14.254813698237946
2524.4723915081404,12.221023610963591,18.30444063597813,14,6.267698325806387,20.275000487272703,14.007302161466315
2546.220211517138,12.231471667739726,18.330726806738348,14,6.462976634149865,20.276004857227463,13.813028223077598
2568.1553846050397,12.24194067697405,18.357184640554372,14,6.654059646174749,20.276897270077228,13.622837623902479
2590.2795247807862,12.25244821121199,18.383841849898168,14,6.660216683790534,20.277687818469914,13.61747113467938
2612.594259957701,12.263017749881413,18.410734923328043,14,6.665770275424182,20.278385675656345,13.612615400232162
2635.1012320732316,12.273669136593472,18.437894977686433,14,6.6707932187049135,20.278999181523204,13.60820596281829
2657.8020972097997,12.284407382836225,18.46533115866173,14,6.6888954658622435,20.279535920194334,13.59064045433209
2680.6985257166443,12.295253228287915,18.453527318208103,14,6.6961755251688,20.280002790088844,13.583827264920043
2703.7922023327083,12.306231010536473,18.25371791278188,14,6.697697810518934,20.280406067221406,13.582708256702471
2727.0848263106373,12.317323030242274,18.03764524155469,14,6.686383737382844,20.280751462440104,13.59436772505726
2750.5781115417963,12.328535602040334,17.660615421664506,14,6.689219784651556,20.281044173218497,13.591824388566941
2774.27378668236,12.339873056490724,17.69801901162533,14,9.241012280893292,20.281288930550502,11.04027664965721
2798.1735952805457,14.93846114055179,18.024160757892997,13,9.23646637168696,21.086119890053162,11.849653518366202
2822.2792959048847,13.94994364399902,17.03080345052067,13,8.846224488535439,21.08677185045306,12.240547361917622
2846.5926622736065,13.196477387079204,18.14789252302999,13,8.796965033436608,21.087350536626996,12.290385503190388
2871.1154833851792,12.57246810134392,18.300655509894117,13,8.716046347415192,21.08786244938876,12.371816101973566
2895.849563649935,12.503495342381923,18.19818655923267,13,8.660192874993024,21.088313509426147,12.428120634433123
2920.7967230228164,12.392678120846119,18.033679780267697,13,8.488761047703067,21.088709109544897,12.59994806184183
2945.9587971373294,11.063047961884266,16.062161709771768,13,8.17375288651496,20.771067337333644,12.597314450818685
2971.3376374405925,10.828199583473191,15.713767874212902,13,7.978242508033022,19.473541685539637,11.495299177506615
2996.9351113295475,10.829366969855338,15.715291776231613,13,7.941616598331622,19.47281842139297,11.531201823061346
3022.753102288404,10.83054191652704,15.71682764944046,13,7.910833674770489,19.179042466467052,11.268208791696564
3048.793510027207,10.831724546195746,15.718375673382216,13,7.889721037426503,18.889932782981276,11.000211745554772
3075.058250621601,10.832914981180288,15.719936027030498,13,7.883315342042752,18.57286341152025,10.689548069477496
3101.5492566538555,10.834113343421052,15.721508888804838,13,7.898156167570964,17.93662994931736,10.038473781746397
3128.2684773550445,10.835319754491314,15.723094436587408,13,7.942599495188341,17.928667049748725,9.986067554560384
3155.217878748456,10.836534335606988,15.724692847737565,13,8.157738581108333,17.168828711120934,9.011090130012601
3182.3994437942906,10.837757207637019,15.7263042991071,13,8.23001573445061,17.132988690842357,8.902972956391746
3209.815172535551,10.838988491113867,15.727928967055897,13,8.203124700200076,17.10130042816617,8.898175727966093
3237.467082245187,10.840228306243132,13.055845737826871,13,8.183547609302465,16.9521671318585,8.768619522556033
3265.357207574568,10.841476772914062,13.053994761140551,13,8.179305257237889,16.801468893256477,8.622163636018588
