frequency_hz,diagnostic_db,energy_neutral_db,pipeline_version
23.16147746084559,0.006637700122197627,0.9710911126871317,V14.0-phase-mix-fit
23.20058096241767,0.00669539550356651,0.9711488080685005,V14.0-phase-mix-fit
23.239750482396303,0.006753090884935408,0.9712065034498694,V14.0-phase-mix-fit
23.27898613224029,0.006810786266304306,0.9712641988312383,V14.0-phase-mix-fit
23.318288023596637,0.006868481647673189,0.9713218942126072,V14.0-phase-mix-fit
23.357656268300822,0.006926177029042087,0.9713795895939761,V14.0-phase-mix-fit
23.397090978377143,0.006983872410410985,0.971437284975345,V14.0-phase-mix-fit
23.43659226603903,0.007041567791779868,0.9714949803567139,V14.0-phase-mix-fit
23.476160243689357,0.007099263173148766,0.9715526757380828,V14.0-phase-mix-fit
23.515795023920777,0.007156958554517664,0.9716103711194517,V14.0-phase-mix-fit
23.555496719516025,0.007214653935886547,0.9716680665008205,V14.0-phase-mix-fit
23.595265443448252,0.007272349317255445,0.9717257618821894,V14.0-phase-mix-fit
23.63510130888133,0.0073300446986243415,0.9717834572635583,V14.0-phase-mix-fit
23.675004429170208,0.007387740079993225,0.9718411526449272,V14.0-phase-mix-fit
23.71497491786119,0.007445435461362123,0.9718988480262961,V14.0-phase-mix-fit
23.75501288869229,0.007503130842731006,0.971956543407665,V14.0-phase-mix-fit
23.795118455593546,0.007560826224099905,0.9720142387890339,V14.0-phase-mix-fit
23.835291732687338,0.0076185216054688015,0.9720719341704028,V14.0-phase-mix-fit
23.87553283428873,0.0076762169868377,0.9721296295517717,V14.0-phase-mix-fit
23.915841874905773,0.007733912368206583,0.9721873249331405,V14.0-phase-mix-fit
23.956218969239846,0.0077916077495754806,0.9722450203145094,V14.0-phase-mix-fit
23.99666423218598,0.007849303130944379,0.9723027156958783,V14.0-phase-mix-fit
24.037177778833183,0.007906998512313261,0.9723604110772472,V14.0-phase-mix-fit
24.07775972446476,0.00796469389368216,0.9724181064586161,V14.0-phase-mix-fit
24.11841018455866,0.008022389275051058,0.972475801839985,V14.0-phase-mix-fit
24.159129274787787,0.00808008465641994,0.972533497221354,V14.0-phase-mix-fit
24.199917111020337,0.008137780037788839,0.9725911926027229,V14.0-phase-mix-fit
24.24077380932012,0.008195475419157721,0.9726488879840918,V14.0-phase-mix-fit
24.281699485946913,0.00825317080052662,0.9727065833654606,V14.0-phase-mix-fit
24.322694257356755,0.008310866181895516,0.9727642787468295,V14.0-phase-mix-fit
24.363758240202312,0.008368561563264414,0.9728219741281984,V14.0-phase-mix-fit
24.404891551333183,0.008426256944633299,0.9728796695095673,V14.0-phase-mix-fit
24.44609430779625,0.008483952326002195,0.9729373648909362,V14.0-phase-mix-fit
24.48736662683601,0.00854164770737108,0.9729950602723051,V14.0-phase-mix-fit
24.528708625894897,0.008599343088739978,0.973052755653674,V14.0-phase-mix-fit
24.570120422613623,0.008657038470108874,0.9731104510350429,V14.0-phase-mix-fit
24.611602134831514,0.008714733851477773,0.9731681464164118,V14.0-phase-mix-fit
24.653153880586842,0.008772429232846655,0.9732258417977806,V14.0-phase-mix-fit
24.694775778117172,0.008830124614215553,0.9732835371791495,V14.0-phase-mix-fit
24.736467945859694,0.008887819995584465,0.9733412325605184,V14.0-phase-mix-fit
24.778230502451514,0.008945515376953365,0.9733989279418873,V14.0-phase-mix-fit
24.820063566730077,0.009003210758322246,0.9734566233232562,V14.0-phase-mix-fit
24.86196725773345,0.009060906139691145,0.9735143187046251,V14.0-phase-mix-fit
24.903941694700666,0.009118601521060027,0.973572014085994,V14.0-phase-mix-fit
24.945986997072076,0.009176296902428925,0.9736297094673629,V14.0-phase-mix-fit
24.98810328448967,0.009233992283797824,0.9736874048487318,V14.0-phase-mix-fit
25.03029067679745,0.009273051598611547,0.9737264641635456,V14.0-phase-mix-fit
25.07254929404173,0.009304785389774868,0.9737581979547089,V14.0-phase-mix-fit
25.114879256471504,0.009336519180938191,0.9737899317458721,V14.0-phase-mix-fit
25.157280684538794,0.009368252972101511,0.9738216655370355,V14.0-phase-mix-fit
25.19975369889896,0.009399986763264824,0.9738533993281988,V14.0-phase-mix-fit
25.242298420411085,0.009431720554428147,0.9738851331193621,V14.0-phase-mix-fit
25.284914970138285,0.00946345434559146,0.9739168669105255,V14.0-phase-mix-fit
25.327603469348073,0.00949518813675478,0.9739486007016888,V14.0-phase-mix-fit
25.370364039512694,0.0095269219279181,0.9739803344928522,V14.0-phase-mix-fit
25.413196802309475,0.009558655719081415,0.9740120682840154,V14.0-phase-mix-fit
25.456101879621176,0.009590389510244737,0.9740438020751787,V14.0-phase-mix-fit
25.499079393536324,0.009622123301408058,0.9740755358663421,V14.0-phase-mix-fit
25.542129466349575,0.009653857092571373,0.9741072696575054,V14.0-phase-mix-fit
25.585252220562047,0.009685590883734692,0.9741390034486687,V14.0-phase-mix-fit
