frequency_hz,support_score,effective_score,snr_proxy_score,repeatability,bootstrap_score,loo_score,phase_score,codec_prior,reliability
2612.594259957701,1.0,0.05,0.10012440007058038,0.05,0.08972254701351201,0.8108512161317553,0.10343941154666862,1.0,0.17020631007596268
2635.1012320732316,1.0,0.05,0.09978505342005217,0.05,0.08940398633732621,0.8073838554067998,0.10351545775521953,1.0,0.17008947433757082
2657.8020972097997,1.0,0.05,0.09944342446897,0.05,0.08908333531355903,0.8042051624679006,0.10381895206638854,1.0,0.17025191753957353
2680.6985257166443,1.0,0.05,0.09959025955802818,0.05,0.08922114748406554,0.8013098905767567,0.10393690872296557,1.0,0.17069130109876005
2703.7922023327083,1.0,0.05,0.10210896627595688,0.05,0.0915865780152931,0.7986890691380546,0.10395629490651256,1.0,0.17140587608093988
2727.0848263106373,1.0,0.05,0.10490441726264539,0.05,0.09421516722001542,0.7963322545416575,0.10375447853752752,1.0,0.1723952901061155
2750.5781115417963,1.0,0.052684398884432944,0.10996678341917965,0.052684398884432944,0.09898380528974456,0.7942290127342583,0.10379846828547953,1.0,0.17366068762682466
2774.27378668236,1.0,0.05235698952632553,0.109453839415743,0.05235698952632553,0.0985001384901241,0.7923709417805742,0.15881010347799032,1.0,0.17520426659842048
2798.1735952805457,1.0,0.05,0.10508138910669404,0.05,0.08633576418590636,0.7907514350120192,0.13876932551535298,1.0,0.1770297912938218
2822.2792959048847,1.0,0.05851528705200292,0.11897398403634697,0.05851528705200292,0.09881433892984581,0.7893705711741047,0.13001684929206045,1.0,0.17913916067850777
2846.5926622736065,1.0,0.05,0.10346865469041203,0.05,0.08489613692420182,0.7882316555311524,0.12894135584147756,1.0,0.18153361607724422
2871.1154833851792,1.0,0.05,0.1015116266548544,0.05,0.08315180094523046,0.7873439554898757,0.12720321537008075,1.0,0.1842128340012767
2895.849563649935,1.0,0.05,0.10282021308960124,0.05,0.08431784722222942,0.7867240204680779,0.12601511245899027,1.0,0.18717282838248614
2920.7967230228164,1.0,0.05,0.10495642945303708,0.05,0.08622414814680027,0.7863920159521514,0.1224574882844598,1.0,0.1904068530702127
2945.9587971373294,1.0,0.06876729904401842,0.13428777411705703,0.06876729904401842,0.1127172687823823,0.7863736720335054,0.12251125098126801,1.0,0.1939033392653462
2971.3376374405925,1.0,0.0728785215466549,0.14026511279414575,0.0728785215466549,0.11818248332647971,0.7866974342382443,0.14721175828101582,1.0,0.1976453835986552
2996.9351113295475,1.0,0.07286001394271804,0.1402383965527172,0.07286001394271804,0.1181580101924257,0.7873941698525613,0.14633350660159242,1.0,0.20161095970149218
3022.753102288404,1.0,0.07284136570569537,0.14021147558748456,0.07284136570569537,0.11813334993455891,0.7884947770483639,0.15289027088975138,1.0,0.20576874668456632
3048.793510027207,1.0,0.07282257476685776,0.14018434687217324,0.07282257476685776,0.1181084997903003,0.790028310328463,0.15987410387499873,1.0,0.21008124856903548
3075.058250621601,1.0,0.07280363906746101,0.14015700739382908,0.07280363906746101,0.11808345700953593,0.7920202697545498,0.16836999922541596,1.0,0.2145018648150721
3101.5492566538555,1.0,0.07278455655859566,0.14012945415259087,0.07278455655859566,0.11805821885441106,0.7944905964844661,0.18766835114886196,1.0,0.2189738396542751
3128.2684773550445,1.0,0.07276532520101782,0.14010168416143423,0.07276532520101782,0.11803278259909837,0.7974519361810792,0.1893146956151772,1.0,0.2234300713182571
3155.217878748456,1.0,0.07274594296500661,0.1400736944459545,0.07274594296500661,0.11800714552960186,0.8009081412552135,0.2227181173188218,1.0,0.22779365722800932
3182.3994437942906,1.0,0.07272640783021414,0.14004548204413814,0.07272640783021414,0.11798130494355043,0.8048501743979675,0.22676776971546603,1.0,0.2319795606410703
3209.815172535551,1.0,0.07270671778551102,0.14001704400612758,0.07270671778551102,0.11795525814998536,0.8092617017032395,0.2269491516818474,1.0,0.23589788141335674
3237.467082245187,1.0,0.113497520327083,0.19554187712970442,0.113497520327083,0.16960049326924237,0.8088076001250418,0.23190288662289407,1.0,0.23945870069060918
3265.357207574568,1.0,0.113532539272423,0.19558712529605465,0.113532539272423,0.1696431617410112,0.8061821841842509,0.2376331282218497,1.0,0.2425773222677823
3293.4876007031717,1.0,0.1135678151629853,0.1956327019351601,0.1135678151629853,0.16968614082889394,0.8037006726606694,0.23989763750873133,1.0,0.24518015576180174
3321.860331489571,1.0,0.1136033515800649,0.19567861159755695,0.1136033515800649,0.16972943484290637,0.8014572938849253,0.24591369833159327,1.0,0.24721198962245286
3350.4774876237702,1.0,0.11363915210285866,0.19572485882910978,0.11363915210285866,0.16977304808914037,0.7995404330630846,0.24800834843208885,1.0,0.24864100603885186
3379.341174780803,1.0,0.11367522030881698,0.19577144817144274,0.11367522030881698,0.16981698487017624,0.7980310879649828,0.24663806139171862,1.0,0.24946322564621792
3408.453516775647,1.0,0.11371155977397729,0.1958183841623468,0.11371155977397729,0.16986124948547268,0.7970023333187674,0.24907064889099817,1.0,0.24970440594232313
3437.8166557195386,1.0,0.1137481740732971,0.1958656713361856,0.1137481740732971,0.1699058462317552,0.7965149151122489,0.2507001217346917,1.0,0.24941998452413602
3467.4327521775695,1.0,0.11378506678101209,0.19591331422433342,0.11378506678101209,0.16995077940343514,0.7966157372918137,0.249666698439624,1.0,0.24869232122510637
3497.303985327642,1.0,0.11382224147094462,0.19596131735554861,0.11382224147094462,0.16999605329296813,0.7973375134435267,0.2294546547937659,1.0,0.24762591669108963
3527.432553120858,1.0,0.09533547486293485,0.17156982195721848,0.09533547486293485,0.14712099924778999,0.7986971364105174,0.21039400474927947,1.0,0.2463406957204737
3557.8206724432243,1.0,0.07640665561032824,0.14532769753759447,0.07640665561032824,0.12282726990883477,0.8006953167784788,0.19961886887599808,1.0,0.24496391218285718
3588.4705792787518,1.0,0.07243575125056685,0.13962549522876058,0.07243575125056685,0.1175966801366917,0.8033167755469187,0.19611672695225188,1.0,0.24362256491924153
3619.3845288740235,1.0,0.07241368613003786,0.1395935948482234,0.07241368613003786,0.11756746982020935,0.806528971451596,0.17656077543821855,1.0,0.24243687554926532
3650.5647959041166,1.0,0.0742842900070992,0.14228946046639615,0.0742842900070992,0.12003804323366539,0.8102842981353762,0.1766515062211848,1.0,0.24151275575314704
3682.0136746399526,1.0,0.07877556438927323,0.14869406779469724,0.07877556438927323,0.12592367718686068,0.8145202437175783,0.21063585259320558,1.0,0.24093757406403954
3713.733479117164,1.0,0.090851781042107,0.16548174206582572,0.090851781042107,0.1305967879576479,0.8191607365008159,0.181965762034136,1.0,0.24077591983128188
3745.7265433063026,1.0,0.09085320289695158,0.16548368443740324,0.09085320289695158,0.13059852260223517,0.8241179015561284,0.18153953823420166,1.0,0.2410704495967146
3777.9952212846283,1.0,0.09085461945478315,0.1654856195652648,0.09085461945478315,0.13060025078045046,0.8292942174144401,0.17730136367863794,1.0,0.24183946843269002
3810.5418874093016,1.0,0.0908560307320677,0.16548754747198885,0.0908560307320677,0.13060197251242778,0.8345850455826852,0.1772879066064429,1.0,0.24307811552494882
3843.3689364920665,1.0,0.09085743674522381,0.16548946818008847,0.09085743674522381,0.13060368781824302,0.8398814857481147,0.17729116634588651,1.0,0.24476010164105333
3876.4787839755113,1.0,0.09085883751062308,0.16549138171201175,0.09085883751062308,0.13060539671791416,0.8450734881120828,0.17730807250987365,1.0,0.2468394940743609
3909.873866110774,1.0,0.0908602330445901,0.165493288090142,0.0908602330445901,0.13060709923140165,0.8500531329708336,0.17729483618218003,1.0,0.24925281217564288
3943.55664013678,1.0,0.0908616233634025,0.16549518733679772,0.0908616233634025,0.13060879537860826,0.8547179676842193,0.1772913755153299,1.0,0.2519215249471665
3977.5295844610973,1.0,0.09389431816043846,0.16962094732940233,0.09389431816043846,0.13429936366120934,0.8589747557603404,0.17729765210725426,1.0,0.2547546573920796
4011.7951988422733,1.0,0.09849395916605634,0.17581551468646878,0.09849395916605634,0.13986266378515397,0.862741304463861,0.1773135455821806,1.0,0.257652430411573
4046.356004573747,1.0,0.11095427940770035,0.19224632340450795,0.11095427940770035,0.15474231390080306,0.8659499737170839,0.17733883329303005,1.0,0.2605100437114362
4081.2145446694167,1.0,0.1255190621795627,0.21087848085071795,0.1255190621795627,0.1718187273162409,0.8685505999387934,0.17737313865751034,1.0,0.26322150506939246
4116.373384050729,1.0,0.12655698756937875,0.21218495970671497,0.12655698756937875,0.1730237986703424,0.8705117716666353,0.17741585134158455,1.0,0.2656883877923286
4151.835109735392,1.0,0.1311996940094816,0.21799654803074867,0.1311996940094816,0.17839606384814483,0.8718209756481583,0.1774660455123017,1.0,0.267821190117844
4187.602331027766,1.0,0.13359963121913204,0.22098049624046648,0.13359963121913204,0.18116180695487216,0.8724831490987722,0.17754983254813683,1.0,0.2695464972529513
4223.677679710849,1.0,0.1380520914788485,0.22648124456852817,0.1380520914788485,0.1862731573577351,0.8725272329624771,0.17753685640365907,1.0,0.27081169369149943
4260.063810239888,1.0,0.14020057324009624,0.22911965253191444,0.14020057324009624,0.18873062101620594,0.8719974189378006,0.17726492197734242,1.0,0.2715884116688143
4296.763399937755,1.0,0.140868335042797,0.22993762231625098,0.140868335042797,0.18949325234127662,0.8709539823850531,0.177201688842213,1.0,0.2718743453135706
4333.779149191916,1.0,0.14127376395983646,0.23043377638491713,0.14127376395983646,0.18995601396557385,0.8694707157408647,0.17731645120027947,1.0,0.2716931633714349
4371.113781653104,1.0,0.14146472055101833,0.23066734107878215,0.14146472055101833,0.1901739045711729,0.8676319538773463,0.17758604797285957,1.0,0.2710923485792987
4408.77004443578,1.0,0.12717778826229284,0.21296510607699493,0.12717778826229284,0.17374385708737702,0.8655294019939681,0.20677396669715323,1.0,0.270139213055112
4446.75070832024,1.0,0.12339169863848383,0.20819220128447966,0.12339169863848383,0.1693440456517361,0.8632581365779421,0.20708591277621638,1.0,0.2689158144079801
4485.05856795647,1.0,0.09093706432026427,0.16559823265588275,0.09093706432026427,0.13070082519550197,0.8609138118540557,0.20744636382259768,1.0,0.26751150335855517
4523.696442069824,1.0,0.09390241875094081,0.16963192255435147,0.09390241875094081,0.13430919709490766,0.8585889819562398,0.19982449517005862,1.0,0.2660163664318281
4562.667173668408,1.0,0.09345137656500098,0.16902045920213915,0.09345137656500098,0.13376147417842724,0.8563705096485348,0.23345463407464484,1.0,0.2645160839595347
4601.973630252242,1.0,0.09293499641300809,0.16831951259544478,0.09293499641300809,0.13313391674820502,0.8543367204767566,0.31845373363493307,1.0,0.26308598897248525
4641.618704024307,1.0,0.09228634815204027,0.167437640623934,0.09228634815204027,0.13234486543621457,0.852555384354479,0.30974989123482405,1.0,0.2617872033206372
4681.605312103326,1.0,0.09088835921509185,0.16553170846554996,0.09088835921509185,0.13064141155122447,0.8510829738921964,0.37717938311609267,1.0,0.2606646584288133
4721.936396738387,1.0,0.09088964369412292,0.16553346299413915,0.09088964369412292,0.13064297850383716,0.8499615835021925,0.38330433651817375,1.0,0.2597465480374884
4762.614925525486,1.0,0.09089092330450269,0.1655352108662515,0.09089092330450269,0.13064453951378782,0.8492202882772724,0.38944692207591686,1.0,0.2590447952096782
4803.64389162586,1.0,0.09089219806146508,0.16553695210276573,0.09089219806146508,0.13064609459969823,0.8488746868056382,0.39561334360828465,1.0,0.25855746800443485
