frequency_hz,eq_copy_db,eq_before_air_taper_db,source_variant,air_policy,smoothing,pipeline_version
21.396070733690483,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.432193700672432,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.46837765402706,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.504622696717597,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.540928931881123,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.577296462828844,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.61372539304635,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.650215826193993,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.686767866107107,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.723381616796342,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.760057182447948,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.796794667424063,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.833594176263034,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.87045581367969,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.907379684565655,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.944365893989634,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
21.98141454719773,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.018525749613726,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.055699606839394,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.092936224654792,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.130235709018567,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.167598166068256,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.20502370212059,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.24251242367179,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.28006443739788,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.317679850154974,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.35535876897961,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.39310130108902,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.43090755388145,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.46877763493648,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.506711652015305,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.544709713061057,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.582771926199108,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.620898399737378,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.65908924216664,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.697344562160836,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.735664468577387,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.774049070457483,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.81249847702642,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.851012797693897,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.88959214205433,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.928236619887155,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
22.96694634115716,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.005721416014783,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.044561954796425,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.083468068024768,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.122439866409092,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.16147746084559,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.20058096241767,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.239750482396303,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.27898613224029,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.318288023596637,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.357656268300822,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.397090978377143,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.43659226603903,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.476160243689357,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.515795023920777,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.555496719516025,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.595265443448252,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.63510130888133,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.675004429170208,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.71497491786119,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.75501288869229,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.795118455593546,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.835291732687338,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.87553283428873,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.915841874905773,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.956218969239846,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
23.99666423218598,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.037177778833183,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.07775972446476,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.11841018455866,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.159129274787787,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.199917111020337,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.24077380932012,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.281699485946913,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.322694257356755,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.363758240202312,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.404891551333183,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.44609430779625,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.48736662683601,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.528708625894897,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.570120422613623,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.611602134831514,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.653153880586842,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.694775778117172,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.736467945859694,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.778230502451514,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.820063566730077,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.86196725773345,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.903941694700666,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.945986997072076,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
24.98810328448967,-1.6037702091074681,-1.6037702091074681,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.03029067679745,-1.6037660369309856,-1.6037660369309856,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.07254929404173,-1.6037602247422496,-1.6037602247422496,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.114879256471504,-1.603754412553514,-1.603754412553514,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.157280684538794,-1.6037486003647783,-1.6037486003647783,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.19975369889896,-1.6037427881760427,-1.6037427881760427,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.242298420411085,-1.603736990331472,-1.603736990331472,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.284914970138285,-1.6037312008123341,-1.6037312008123341,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.327603469348073,-1.6037254112931962,-1.6037254112931962,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.370364039512694,-1.6037196217740584,-1.6037196217740584,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.413196802309475,-1.603713832254921,-1.603713832254921,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.456101879621176,-1.6037080551400735,-1.6037080551400735,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.499079393536324,-1.603702288270318,-1.603702288270318,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.542129466349575,-1.6036965214005625,-1.6036965214005625,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.585252220562047,-1.603690754530807,-1.603690754530807,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.628447778881682,-1.6036849876610515,-1.6036849876610515,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.671716264223594,-1.603679231259179,-1.603679231259179,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.7150577997104,-1.603673487018649,-1.603673487018649,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.758472508672604,-1.6036677427781192,-1.6036677427781192,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.80196051464891,-1.6036619985375893,-1.6036619985375893,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.845521941386608,-1.603656254297059,-1.603656254297059,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.889156912841898,-1.6036505185914591,-1.6036505185914591,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.93286555318026,-1.603644796960062,-1.603644796960062,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
25.97664798677681,-1.603639075328665,-1.603639075328665,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.020504338216632,-1.6036333536972673,-1.6036333536972673,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.06443473229516,-1.6036276320658702,-1.6036276320658702,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.108439294018513,-1.6036219170398867,-1.6036219170398867,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.152518148603853,-1.6036162179975904,-1.6036162179975904,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.19667142147976,-1.603610518955294,-1.603610518955294,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.240899238286566,-1.6036048199129973,-1.6036048199129973,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.285201724876718,-1.603599120870701,-1.603599120870701,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.329579007315147,-1.6035934265077234,-1.6035934265077234,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.37403121187962,-1.6035877500345563,-1.6035877500345563,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.418558465061086,-1.6035820735613897,-1.6035820735613897,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.463160893564062,-1.6035763970882226,-1.6035763970882226,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.507838624306977,-1.6035707206150556,-1.6035707206150556,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.55259178442254,-1.6035650468985185,-1.6035650468985185,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.59742050125808,-1.6035593929745722,-1.6035593929745722,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.64232490237595,-1.6035537390506254,-1.6035537390506254,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.687305115553855,-1.603548085126679,-1.603548085126679,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.732361268785223,-1.6035424312027322,-1.6035424312027322,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.777493490279582,-1.6035367781161165,-1.6035367781161165,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.822701908462907,-1.603531146721541,-1.603531146721541,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.867986651978004,-1.603525515326965,-1.603525515326965,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.913347849684865,-1.603519883932389,-1.603519883932389,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
26.958785630661023,-1.6035142525378134,-1.6035142525378134,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.004300124201954,-1.6035086211432374,-1.6035086211432374,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.049891459821403,-1.6035030111796518,-1.6035030111796518,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.09555976725179,-1.6034974022946593,-1.6034974022946593,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.141305176444547,-1.6034917934096669,-1.6034917934096669,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.187127817570513,-1.6034861845246744,-1.6034861845246744,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.233027821020293,-1.603480575639682,-1.603480575639682,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.27900531740463,-1.6034749862533877,-1.6034749862533877,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.325060437554768,-1.6034693998582519,-1.6034693998582519,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.37119331252285,-1.6034638134631156,-1.6034638134631156,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.417404073582258,-1.6034582270679798,-1.6034582270679798,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.463692852228018,-1.603452640672844,-1.603452640672844,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
27.510059780177144,-1.6034470718475182,-1.6034470718475182,v22_winsor_fretted_tight_floor+v22_hard_10k,v22_hard_10k,none,V22.0-operative
