frequency_hz,eq_copy_db,eq_before_air_taper_db,source_variant,air_policy,smoothing,pipeline_version
5966.989455544138,4.115616382314425,4.115616382314425,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
5977.0635184768635,4.115579204673549,4.115579204673549,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
5987.154589440982,4.115542027032672,4.115542027032672,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
5997.2626971511345,4.115504849391796,4.115504849391796,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6007.387870370447,4.115467493672968,4.115467493672968,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6017.530137910601,4.115429806701588,4.115429806701588,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6027.689528631924,4.11539211973021,4.11539211973021,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6037.866071443467,4.115354432758831,4.115354432758831,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6048.059795303089,4.115316745787451,4.115316745787451,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6058.270729217538,4.115278922788098,4.115278922788098,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6068.498902242534,4.115240721626914,4.115240721626914,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6078.744343482852,4.11520252046573,4.11520252046573,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6089.007082092403,4.115164319304546,4.115164319304546,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6099.287147274322,4.115126118143363,4.115126118143363,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6109.584568281044,4.115087823823495,4.115087823823495,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6119.899374414393,4.115049103570971,4.115049103570971,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6130.2315950256625,4.11501038331845,4.11501038331845,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
