pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base,harmonic,frequency_cafe,frequency_azul
A_12,fret12,A,low,6,attack,1433.3013056343254,109.7888950471169,11.511299993364645,14.841123108543869,2.1220255460341706,tonal_harmonic,0.002,13,1430.6121826171875,1435.9954833984375
A_12,fret12,A,low,6,stabilization,551.115006666764,109.7888950471169,18.788298278141443,11.414087374480019,2.1220255460341706,tonal_harmonic,0.0048017412510400525,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,6,stabilization,661.4727412210318,109.7888950471169,27.398374827270587,14.87639599611699,2.1220255460341706,tonal_harmonic,0.0035000000000000005,6,660.8001708984375,662.14599609375
A_12,fret12,A,low,6,stabilization,771.1566625456331,109.7888950471169,27.843752935916534,15.954623629095224,2.1220255460341706,tonal_harmonic,0.0035000000000000005,7,769.81201171875,772.503662109375
A_12,fret12,A,low,6,stabilization,1213.2597340906993,109.7888950471169,40.518740589547924,11.582682315794656,2.1220255460341706,tonal_harmonic,0.0035000000000000005,11,1211.24267578125,1215.2801513671875
A_12,fret12,A,low,6,body,550.7788584155044,109.7888950471169,28.385123912997443,11.634239231595465,2.1220255460341706,tonal_harmonic,0.010000000000000002,5,550.4425048828125,551.1154174804688
A_12,fret12,A,low,6,body,770.8195448628366,109.7888950471169,28.825763123964293,13.538190976509767,2.1220255460341706,tonal_harmonic,0.010000000000000002,7,769.1390991210938,772.503662109375
A_12,fret12,A,low,7,attack,551.115006666764,109.80149573384934,5.152108692138828,12.41261763312913,2.123776359443151,tonal_harmonic,0.015523456709599126,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,7,attack,660.7988004029274,109.80149573384934,26.994386264366476,16.39023835185943,2.123776359443151,tonal_harmonic,0.002,6,659.454345703125,662.14599609375
A_12,fret12,A,low,7,attack,768.4555801220833,109.80149573384934,23.186136650735207,16.550395598189084,2.123776359443151,tonal_harmonic,0.002,7,764.4287109375,772.503662109375
A_12,fret12,A,low,7,attack,1102.901900023984,109.80149573384934,34.52543602284892,16.10747939854295,2.123776359443151,tonal_harmonic,0.002,10,1100.885009765625,1104.9224853515625
A_12,fret12,A,low,7,attack,1213.2597340906993,109.80149573384934,36.743610575166585,20.462899161045343,2.123776359443151,tonal_harmonic,0.002,11,1211.24267578125,1215.2801513671875
A_12,fret12,A,low,7,attack,1323.6175401346072,109.80149573384934,23.973512328907674,16.658049419535203,2.123776359443151,tonal_harmonic,0.002,12,1321.600341796875,1325.6378173828125
A_12,fret12,A,low,7,attack,1433.975324625558,109.80149573384934,15.397084565732555,15.569039743837791,2.123776359443151,tonal_harmonic,0.002,13,1431.9580078125,1435.9954833984375
A_12,fret12,A,low,7,stabilization,551.115006666764,109.80149573384934,15.820524264764678,10.70534612789887,2.123776359443151,tonal_harmonic,0.006617203705521865,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,7,stabilization,661.4727412210318,109.80149573384934,31.876327590602777,14.957926136885341,2.123776359443151,tonal_harmonic,0.0035000000000000005,6,660.8001708984375,662.14599609375
A_12,fret12,A,low,7,stabilization,771.8304561757442,109.80149573384934,26.046798103742233,16.488945890477666,2.123776359443151,tonal_harmonic,0.0035000000000000005,7,771.1578369140625,772.503662109375
A_12,fret12,A,low,7,stabilization,1102.901900023984,109.80149573384934,40.65876843014654,10.169123455851576,2.123776359443151,tonal_harmonic,0.0035000000000000005,10,1100.885009765625,1104.9224853515625
A_12,fret12,A,low,7,body,550.7788584155044,109.80149573384934,29.096599375522864,10.967315405181836,2.123776359443151,tonal_harmonic,0.010000000000000002,5,550.4425048828125,551.1154174804688
A_12,fret12,A,low,7,body,770.8195448628366,109.80149573384934,29.920707616772013,13.859459624094342,2.123776359443151,tonal_harmonic,0.010000000000000002,7,769.1390991210938,772.503662109375
A_12,fret12,A,low,8,attack,551.115006666764,109.8193128478788,6.083234873486727,11.856763465574751,2.240044551050365,tonal_harmonic,0.011417254011462468,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,8,attack,661.4727412210318,109.8193128478788,15.800714462835177,15.352241756213616,2.240044551050365,tonal_harmonic,0.0034804997455524403,6,660.8001708984375,662.14599609375
