pair,event,phase,start_cafe,end_cafe,start_azul,end_azul,duration_cafe_ms,duration_azul_ms,cycles_cafe,cycles_azul,resolution_hz_cafe
G_open,59,body,40.772505668934244,40.93750566893424,47.22475056689343,47.389750566893426,165.01133786848072,165.01133786848072,16.158482397990827,16.1589300270201,1.3458251953125
G_open,59,sustain,40.93750566893424,41.107505668934245,47.389750566893426,47.55975056689343,170.0,170.0,16.64698949261196,16.64745065446883,1.3458251953125
G_open,59,decay,41.05750566893424,41.177505668934245,47.50975056689342,47.62975056689343,120.0,120.0,11.750816112431972,11.751141638448587,1.3458251953125
G_open,60,attack,41.279274376417234,41.35427437641724,47.72281179138322,47.797811791383225,74.98866213151928,74.98866213151928,7.343455229596809,7.344989185411545,2.691650390625
G_open,60,stabilization,41.35427437641724,41.434274376417235,47.797811791383225,47.87781179138322,80.0,80.0,7.834203220446792,7.8358396873698,2.691650390625
G_open,60,body,41.434274376417235,41.599274376417235,47.87781179138322,48.04281179138322,165.01133786848072,165.01133786848072,16.159154431743566,16.162529876697853,1.3458251953125
G_open,60,sustain,41.599274376417235,41.769274376417236,48.04281179138322,48.212811791383224,170.0,170.0,16.647681843449433,16.65115933566082,1.3458251953125
G_open,60,decay,41.71927437641723,41.83927437641724,48.16281179138322,48.282811791383224,120.0,120.0,11.751304830670188,11.7537595310547,1.3458251953125
G_open,61,attack,41.87718820861678,41.95218820861678,48.34684807256236,48.42184807256236,74.98866213151928,74.98866213151928,7.343074687710368,7.341645239097584,2.691650390625
G_open,61,stabilization,41.95218820861678,42.03218820861678,48.42184807256236,48.50184807256236,80.0,80.0,7.83379724772972,7.83227227200976,2.691650390625
G_open,61,body,42.03218820861678,42.19718820861678,48.50184807256236,48.66684807256236,165.01133786848072,165.01133786848072,16.15831705547879,16.155171576931696,1.3458251953125
G_open,61,sustain,42.19718820861678,42.36718820861678,48.66684807256236,48.83684807256236,170.0,170.0,16.646819151425657,16.64357857802074,1.3458251953125
G_open,61,decay,42.31718820861678,42.43718820861678,48.78684807256236,48.90684807256236,120.02267573696145,120.0,11.752916335667065,11.74840840801464,1.3458251953125
G_open,62,attack,42.483809523809526,42.55880952380953,48.94766439909297,49.022664399092974,74.98866213151928,74.98866213151928,7.3422651027682235,7.339464273048629,2.691650390625
G_open,62,stabilization,42.55880952380953,42.63880952380953,49.022664399092974,49.10266439909297,80.0,80.0,7.832933559893043,7.829945556490947,2.691650390625
G_open,62,body,42.63880952380953,42.80380952380953,49.10266439909297,49.26766439909297,165.01133786848072,165.01133786848072,16.156535576910905,16.150372396424213,1.3458251953125
