frequency_hz,support_score,effective_score,snr_score,bootstrap_score,codec_prior,reliability
23.515795023920777,0.0,0.0,0.0,0.9971690019064297,1.0,2.100358092064744e-05
23.555496719516025,0.0,0.0,0.0,0.9971387707135384,1.0,2.102070895381719e-05
23.595265443448252,0.0,0.0,0.0,0.9971085404371669,1.0,2.1039695456412124e-05
23.63510130888133,0.0,0.0,0.0,0.9970783110772873,1.0,2.1060722898279843e-05
23.675004429170208,0.0,0.0,0.0,0.9970480826338718,1.0,2.1083989579335184e-05
23.71497491786119,0.0,0.0,0.0,0.9970178551068926,1.0,2.1109710780792924e-05
23.75501288869229,0.0,0.0,0.0,0.9969876284963219,1.0,2.1138119977447458e-05
23.795118455593546,0.0,0.0,0.0,0.9969574028021321,1.0,2.116947011201201e-05
23.835291732687338,0.0,0.0,0.0,0.9969243339980287,1.0,2.1204034932303173e-05
23.87553283428873,0.0,0.0,0.0,0.9968909196484861,1.0,2.124211039180201e-05
23.915841874905773,0.0,0.0,0.0,0.9968575064189069,1.0,2.1284016113838052e-05
23.956218969239846,0.0,0.0,0.0,0.9968240943092537,1.0,2.133009691932746e-05
23.99666423218598,0.0,0.0,0.0,0.9967906833194886,1.0,2.1380724417649377e-05
24.037177778833183,0.0,0.0,0.0,0.9967572734495744,1.0,2.143629865986555e-05
24.07775972446476,0.0,0.0,0.0,0.9967238646994735,1.0,2.1497249853075903e-05
24.11841018455866,0.0,0.0,0.0,0.9966904570691482,1.0,2.1564040134257292e-05
24.159129274787787,0.0,0.0,0.0,0.996657050558561,1.0,2.1637165401454353e-05
24.199917111020337,0.0,0.0,0.0,0.9966236451676747,1.0,2.1717157199679288e-05
24.24077380932012,0.0,0.0,0.0,0.9965902408964513,1.0,2.1804584672631182e-05
24.281699485946913,0.0,0.0,0.0,0.9965568377448536,1.0,2.190005652112535e-05
24.322694257356755,0.0,0.0,0.0,0.9965234357128439,1.0,2.2004223044220925e-05
24.363758240202312,0.0,0.0,0.0,0.9964900348003848,1.0,2.2117778206271632e-05
24.404891551333183,0.0,0.0,0.0,0.9964566350074386,1.0,2.2241461736596362e-05
24.44609430779625,0.0,0.0,0.0,0.996423236333968,1.0,2.2376061255495597e-05
24.48736662683601,0.0,0.0,0.0,0.9963898387799354,1.0,2.252241441953866e-05
24.528708625894897,0.0,0.0,0.0,0.9963564423453031,1.0,2.2681411078315487e-05
24.570120422613623,0.0,0.0,0.0,0.9963230470300338,1.0,2.285399545696043e-05
24.611602134831514,0.0,0.0,0.0,0.9962896528340899,1.0,2.3041168276820973e-05
24.653153880586842,0.0,0.0,0.0,0.9962562597574339,1.0,2.32439888741074e-05
24.694775778117172,0.0,0.0,0.0,0.9962228678000283,1.0,2.3463577353744547e-05
24.736467945859694,0.0,0.0,0.0,0.9961894769618355,1.0,2.3701116643954694e-05
24.778230502451514,0.0,0.0,0.0,0.9961560872428181,1.0,2.39578545147844e-05
24.820063566730077,0.0,0.0,0.0,0.9961226986429386,1.0,2.4235105532632408e-05
24.86196725773345,0.0,0.0,0.0,0.9960893111621593,1.0,2.4534252936372394e-05
24.903941694700666,0.0,0.0,0.0,0.9960559248004428,1.0,2.485675042048816e-05
24.945986997072076,0.0,0.0,0.0,0.996020345376386,1.0,2.520412380997009e-05
24.98810328448967,0.0,0.0,0.0,0.9959827133239127,1.0,2.5577972611087483e-05
25.03029067679745,0.0,0.0,0.0,0.9959363382033937,1.0,2.597997142157509e-05
25.07254929404173,0.0,0.0,0.0,0.9958865281116894,1.0,2.641187118324463e-05
25.114879256471504,0.0,0.0,0.0,0.9958367205111537,1.0,2.6875500259572234e-05
25.157280684538794,0.0,0.0,0.0,0.9957869154016619,1.0,2.737276532042891e-05
25.19975369889896,0.0,0.0,0.0,0.9957371127830894,1.0,2.790567935059952e-05
25.242298420411085,0.0,0.0,0.0,0.9956875961454401,1.0,2.8476281262667622e-05
25.284914970138285,0.0,0.0,0.0,0.9956490279866943,1.0,2.9086715797994786e-05
25.327603469348073,0.0,0.0,0.0,0.9956112213908934,1.0,2.9739207253737485e-05
25.370364039512694,0.0,0.0,0.0,0.9955743916105526,1.0,3.0436059128421653e-05
25.413196802309475,0.0,0.0,0.0,0.9955557505819599,1.0,3.117965346459191e-05
25.456101879621176,0.0,0.0,0.0,0.9955373236543963,1.0,3.1972449870718096e-05
25.499079393536324,0.0,0.0,0.0,0.9955190910392526,1.0,3.2816984205020887e-05
25.542129466349575,0.0,0.0,0.0,0.9955008587580274,1.0,3.371586690466241e-05
25.585252220562047,0.0,0.0,0.0,0.9954826268107145,1.0,3.46717809437069e-05
25.628447778881682,0.0,0.0,0.0,0.9954643951973078,1.0,3.568747940560289e-05
25.671716264223594,0.0,0.0,0.0,0.9954461639178012,1.0,3.6765782655982996e-05
25.7150577997104,0.0,0.0,0.0,0.9954279329721885,1.0,3.790957510226764e-05
25.758472508672604,0.0,0.0,0.0,0.9954019678018814,1.0,3.912180153040659e-05
25.80196051464891,0.0,0.0,0.0,0.9953605237189381,1.0,4.0405463006769254e-05
25.845521941386608,0.0,0.0,0.0,0.9953190813615409,1.0,4.1763612338007875e-05
25.889156912841898,0.0,0.0,0.0,0.9952776407296181,1.0,4.319934907910458e-05
25.93286555318026,0.0,0.0,0.0,0.9952362018230977,1.0,4.471581409708507e-05
25.97664798677681,0.0,0.0,0.0,0.9951947646419078,1.0,4.631618367524893e-05
26.020504338216632,0.0,0.0,0.0,0.995156379856408,1.0,4.800366315991993e-05
26.06443473229516,0.0,0.0,0.0,0.9951189241720912,1.0,4.977826035613467e-05
26.108439294018513,0.0,0.0,0.0,0.9950814698975312,1.0,5.1646043265863683e-05
26.152518148603853,0.0,0.0,0.0,0.9950403557004303,1.0,5.3610216958339955e-05
26.19667142147976,0.0,0.0,0.0,0.9949925044600995,1.0,5.567398103730324e-05
26.240899238286566,0.0,0.0,0.0,0.9949455506098687,1.0,5.78405206711753e-05
26.285201724876718,0.0,0.0,0.0,0.9949038588905194,1.0,6.011299718941053e-05
26.329579007315147,0.0,0.0,0.0,0.9948621689181999,1.0,6.249453826016454e-05
26.37403121187962,0.0,0.0,0.0,0.9948204806928368,1.0,6.498822767023219e-05
26.418558465061086,0.0,0.0,0.0,0.9947787942143571,1.0,6.759709472814769e-05
26.463160893564062,0.0,0.0,0.0,0.9947371094826876,1.0,7.032410331847266e-05
26.507838624306977,0.0,0.0,0.0,0.9946954264977549,1.0,7.31721406336334e-05
26.55259178442254,0.0,0.0,0.0,0.994653745259486,1.0,7.61440056157127e-05
26.59742050125808,0.0,0.0,0.0,0.9946120657678077,1.0,7.924239714192228e-05
26.64232490237595,0.0,0.0,0.0,0.9945703880226466,1.0,8.24699019906791e-05
26.687305115553855,0.0,0.0,0.0,0.9945287120239298,1.0,8.582898262751258e-05
26.732361268785223,0.0,0.0,0.0,0.9944870377715839,1.0,8.932196485269993e-05
26.777493490279582,0.0,0.0,0.0,0.9944453652655358,1.0,9.295102535558361e-05
26.822701908462907,0.0,0.0,0.0,0.9944036945057124,1.0,9.671817922220465e-05
26.867986651978004,0.0,0.0,0.0,0.9943620254920404,1.0,0.00010062526744358992
26.913347849684865,0.0,0.0,0.0,0.9943203582244468,1.0,0.0001046739444750634
26.958785630661023,0.0,0.0,0.0,0.9942786927028583,1.0,0.00010886566589978272
27.004300124201954,0.0,0.0,0.0,0.9942370289272017,1.0,0.00011320167624899506
27.049891459821403,0.0,0.0,0.0,0.9941953668974038,1.0,0.00011768299703328229
27.09555976725179,0.0,0.0,0.0,0.9941537066133916,1.0,0.00012231041503899898
27.141305176444547,0.0,0.0,0.0,0.994112048075092,1.0,0.00012708447094709493
27.187127817570513,0.0,0.0,0.0,0.9940703912824317,1.0,0.0001320054483292115
27.233027821020293,0.0,0.0,0.0,0.9940287362353375,1.0,0.00013707336307679135
27.27900531740463,0.0,0.0,0.0,0.9939790030948837,1.0,0.00014228795331846023
27.325060437554768,0.0,0.0,0.0,0.9939268717953966,1.0,0.00014764866987988524
27.37119331252285,0.0,0.0,0.0,0.9938747432300441,1.0,0.00015315466734069366
27.417404073582258,0.0,0.0,0.0,0.9938226173986828,1.0,0.00015880479574041065
27.463692852228018,0.0,0.0,0.0,0.9937704943011694,1.0,0.00016459759298244892
27.510059780177144,0.0,0.0,0.0,0.9937183739373604,1.0,0.00017053127798276983
27.556504989369035,0.0,0.0,0.0,0.9936662563071124,1.0,0.00017660374461484721
27.603028611965847,0.0,0.0,0.0,0.9936141414102821,1.0,0.0001828125564895068
27.649630780352858,0.0,0.0,0.0,0.9935620292467261,1.0,0.00018915494261317398
27.696311627138854,0.0,0.0,0.0,0.9935099198163011,1.0,0.00019562779395857171
27.74307128515651,0.0,0.0,0.0,0.9934578131188638,1.0,0.00020222766098347892
27.789909887462752,0.0,0.0,0.0,0.9934057091542707,1.0,0.0002089507521275121
27.836827567339153,0.0,0.0,0.0,0.9933536079223787,1.0,0.0002157929333128763
27.883824458292306,0.0,0.0,0.0,0.9933015094230442,1.0,0.00022274972847102786
27.930900694054202,0.0,0.0,0.0,0.9932501261327844,1.0,0.00022981632111300469
27.978056408582603,0.0,0.0,0.0,0.9932027327789077,1.0,0.00023698755695620498
28.025291736061448,0.0,0.0,0.0,0.9931587709771548,1.0,0.00024425794761794337
28.0726068109012,0.0,0.0,0.0,0.9931178691009295,1.0,0.0002516216753786267
28.120001767739264,0.0,0.0,0.0,0.9930772762531915,1.0,0.0002590725990143725
28.167476741440343,0.0,0.0,0.0,0.9930538447502317,1.0,0.00026660426069370673
28.215031867096837,0.0,0.0,0.0,0.993043897955452,1.0,0.0002742098939302652
28.26266728002922,0.0,0.0,0.0,0.9930343551559943,1.0,0.00028188243257421707
28.310383115786422,0.0,0.0,0.0,0.9930248124482395,1.0,0.0002896145208249321
28.358179510146233,0.0,0.0,0.0,0.9930152698321867,1.0,0.00029739852424127695
28.40605659911567,0.0,0.0,0.0,0.9929984363359108,1.0,0.0003052265417215385
28.454014518931363,0.0,0.0,0.0,0.9929659010811761,1.0,0.000313090418421014
28.502053406059957,0.0,0.0,0.0,0.992933366892448,1.0,0.0003209817595711137
28.550173397198503,0.0,0.0,0.0,0.9929008337696915,1.0,0.00032889194516020265
28.598374629274822,0.0,0.0,0.0,0.9928672870938665,1.0,0.0003368121454328083
28.646657239447915,0.0,0.0,0.0,0.9927950164378814,1.0,0.00034473333716083203
28.69502136510835,0.0,0.0,0.0,0.9927409081079466,1.0,0.0003526463206348259
28.743467143878654,0.0,0.0,0.0,0.9927033656431931,1.0,0.0003605417373263296
28.791994713613697,0.0,0.0,0.0,0.9926658245981823,1.0,0.0003684100881638581
28.84060421240109,0.0,0.0,0.5197024369034452,0.9926282849728606,1.0,0.0003762417523671463
28.889295778561582,0.0,0.0,0.5197024369034452,0.9925907467671742,1.0,0.00038402700677693877
28.938069550649455,0.0,0.0,0.5197024369034452,0.9925532099810694,1.0,0.0003917560456235274
28.986925667452876,0.0,0.0,0.5197024369034452,0.9925156746144926,1.0,0.0003994190006721306
29.03586426799437,0.0,0.0,0.5197024369034452,0.992478880344994,1.0,0.00040700596168103976
29.084885491531157,0.0,0.0,0.9673480261118822,0.9924493959465067,1.0,0.00041450699711010957
29.133989477555563,0.0,0.0,1.0,0.992410612514705,1.0,0.000421912175014406
29.183176365795422,0.0,0.0,1.0,0.992366446883334,1.0,0.0004292115840662337
29.232446296214473,0.0,0.0,1.0,0.9923290945367891,1.0,0.0004363953546341157
29.281799409012752,0.0,0.0,1.0,0.9922917435961743,1.0,0.0004434536798611433
29.331235844626992,0.0,0.0,1.0,0.9922543940614367,1.0,0.00045037683668086326
29.38075574373103,0.0,0.0,1.0,0.9922170459325232,1.0,0.00045715520671032344
29.4303592472362,0.0,0.0,1.0,0.9921796992093811,1.0,0.00046377929696156124
29.48004649629174,0.0,0.0,1.0,0.992123716911559,1.0,0.0004702397603143734
29.529817632285187,0.0,0.0,1.0,0.9920619022012801,1.0,0.00047652741569500633
29.57967279684278,0.0,0.0,1.0,0.9919950702128176,1.0,0.00048263326790739803
29.629612131829866,0.0,0.0,1.0,0.9919250481562805,1.0,0.0004885485270652904
29.67963577935131,0.0,0.0,1.0,0.9918550310423974,1.0,0.0004942646275772527
29.72974388175189,0.0,0.0,1.0,0.9917850188708194,1.0,0.0004997732466375957
29.7799365816167,0.0,0.0,1.0,0.9917150116411977,1.0,0.0005050663221760341
29.830214021771557,0.0,0.0,1.0,0.9916450093531833,1.0,0.0005101360702283671
29.880576345283426,0.0,0.0,1.0,0.9915750120064276,1.0,0.000514975001686252
29.931023695460798,0.0,0.0,1.0,0.9915050196005816,1.0,0.000519575938389604
29.981556215854113,0.0,0.0,1.0,0.9914350321352967,1.0,0.0005239320285270897
